Emotions;Percent
sad;21.98
surprised;0.27
neutral;20.54
angry;32.62
disgust;0.20
scared;33.45
happy;0.07
sad;22.51
surprised;0.37
neutral;10.76
angry;25.96
disgust;0.33
scared;29.31
happy;0.16
sad;22.78
surprised;0.94
neutral;20.52
angry;26.83
disgust;0.38
scared;22.31
happy;0.17
sad;31.46
surprised;0.55
neutral;18.30
angry;28.08
disgust;0.23
scared;12.77
happy;1.79
sad;32.21
surprised;0.04
neutral;24.88
angry;11.93
disgust;0.41
scared;13.83
happy;1.66
sad;54.15
surprised;0.07
neutral;17.96
angry;28.27
disgust;0.33
scared;3.30
happy;19.39
sad;19.21
surprised;0.06
neutral;29.44
angry;22.79
disgust;1.61
scared;2.92
happy;1.64
sad;24.18
surprised;0.14
neutral;46.72
angry;22.93
disgust;8.41
scared;6.42
happy;0.79
sad;18.53
surprised;0.16
neutral;42.75
angry;41.57
disgust;5.00
scared;3.40
happy;0.82
sad;22.32
surprised;0.05
neutral;26.85
angry;5.36
disgust;0.29
scared;19.46
happy;18.85
sad;19.48
surprised;1.93
neutral;34.64
angry;5.91
disgust;1.69
scared;34.09
happy;14.93
sad;10.57
surprised;5.93
neutral;26.87
angry;4.00
disgust;0.73
scared;21.62
happy;12.19
sad;29.48
surprised;7.68
neutral;24.31
angry;4.68
disgust;0.11
scared;15.66
happy;11.55
sad;20.05
surprised;3.04
neutral;44.91
angry;34.14
disgust;0.26
scared;40.79
happy;1.69
sad;18.83
surprised;0.38
neutral;3.89
angry;23.73
disgust;2.29
scared;40.07
happy;1.43
sad;21.55
surprised;1.10
neutral;9.85
angry;8.60
disgust;0.71
scared;40.36
happy;0.85
sad;32.57
surprised;2.58
neutral;14.34
angry;27.82
disgust;1.20
scared;19.67
happy;1.20
sad;30.87
surprised;2.27
neutral;16.98
angry;31.29
disgust;0.48
scared;26.65
happy;0.38
sad;23.46
surprised;1.62
neutral;16.11
angry;36.22
disgust;1.26
scared;11.64
happy;0.55
sad;30.02
surprised;1.57
neutral;18.74
angry;30.81
disgust;3.21
scared;27.72
happy;0.20
sad;24.94
surprised;2.93
neutral;10.20
angry;27.89
disgust;0.96
scared;14.17
happy;0.46
sad;41.61
surprised;1.66
neutral;13.25
angry;34.02
disgust;0.46
scared;6.82
happy;0.50
sad;41.49
surprised;0.51
neutral;16.21
angry;35.79
disgust;2.47
scared;21.17
happy;0.24
sad;31.20
surprised;1.21
neutral;7.91
angry;40.22
disgust;2.26
scared;16.52
happy;0.17
sad;30.84
surprised;1.81
neutral;8.18
angry;40.56
disgust;2.32
scared;17.77
happy;0.18
sad;29.81
surprised;1.05
neutral;8.31
angry;43.43
disgust;2.89
scared;23.02
happy;0.11
sad;17.79
surprised;2.70
neutral;10.06
angry;32.92
disgust;4.34
scared;25.07
happy;0.17
sad;23.02
surprised;2.61
neutral;11.87
angry;22.92
disgust;6.61
scared;19.71
happy;0.37
sad;35.47
surprised;2.32
neutral;12.60
angry;26.04
disgust;5.88
scared;22.77
happy;0.28
sad;29.91
surprised;1.92
neutral;13.20
angry;36.39
disgust;5.34
scared;20.58
happy;0.28
sad;21.74
surprised;2.20
neutral;13.47
angry;24.07
disgust;2.89
scared;26.64
happy;0.09
sad;31.75
surprised;2.59
neutral;11.96
angry;21.28
disgust;2.83
scared;21.91
happy;0.16
sad;34.97
surprised;1.71
neutral;17.14
angry;27.87
disgust;4.26
scared;17.81
happy;0.10
sad;31.44
surprised;1.49
neutral;17.04
angry;23.69
disgust;1.57
scared;25.69
happy;0.10
sad;29.34
surprised;3.30
neutral;16.31
angry;21.15
disgust;1.49
scared;27.90
happy;0.10
sad;31.97
surprised;3.20
neutral;14.19
angry;24.08
disgust;2.24
scared;23.05
happy;0.10
sad;33.30
surprised;2.00
neutral;15.25
angry;28.84
disgust;1.67
scared;23.39
happy;0.07
sad;31.00
surprised;2.78
neutral;12.26
angry;35.62
disgust;2.25
scared;23.58
happy;0.06
sad;25.35
surprised;2.82
neutral;10.32
angry;34.41
disgust;1.72
scared;20.90
happy;0.10
sad;28.28
surprised;1.49
neutral;13.10
angry;28.65
disgust;0.93
scared;24.95
happy;0.09
sad;25.53
surprised;1.72
neutral;18.12
angry;27.07
disgust;1.79
scared;20.12
happy;0.14
sad;30.08
surprised;1.41
neutral;19.39
angry;28.02
disgust;1.53
scared;13.96
happy;0.09
sad;35.91
surprised;1.17
neutral;19.31
angry;32.27
disgust;2.54
scared;15.39
happy;0.07
sad;32.46
surprised;2.51
neutral;14.76
angry;29.11
disgust;2.65
scared;17.76
happy;0.09
sad;31.13
surprised;2.46
neutral;16.81
angry;35.31
disgust;1.13
scared;9.58
happy;0.07
sad;35.35
surprised;1.23
neutral;17.32
angry;39.24
disgust;2.70
scared;12.50
happy;0.12
sad;27.06
surprised;1.68
neutral;16.70
angry;36.68
disgust;3.22
scared;16.88
happy;0.09
sad;25.10
surprised;1.89
neutral;16.15
angry;27.13
disgust;4.75
scared;20.90
happy;0.09
sad;23.96
surprised;4.15
neutral;19.01
angry;32.85
disgust;3.06
scared;19.55
happy;0.06
sad;27.41
surprised;2.86
neutral;14.21
angry;32.39
disgust;4.53
scared;22.30
happy;0.07
sad;26.37
surprised;3.73
neutral;10.60
angry;25.92
disgust;2.32
scared;21.30
happy;0.07
sad;28.90
surprised;4.10
neutral;17.40
angry;44.61
disgust;0.63
scared;11.15
happy;0.07
sad;27.29
surprised;0.86
neutral;15.39
angry;47.52
disgust;0.43
scared;11.65
happy;0.07
sad;28.58
surprised;0.60
neutral;11.15
angry;29.57
disgust;4.10
scared;15.66
happy;0.05
sad;29.08
surprised;2.30
neutral;19.24
angry;34.23
disgust;2.93
scared;18.78
happy;0.04
sad;27.71
surprised;2.16
neutral;14.14
angry;47.57
disgust;1.24
scared;12.14
happy;0.04
sad;20.52
surprised;3.31
neutral;15.18
angry;36.88
disgust;0.98
scared;13.71
happy;0.04
sad;25.93
surprised;2.47
neutral;19.99
angry;36.04
disgust;1.27
scared;13.85
happy;0.05
sad;30.16
surprised;2.13
neutral;16.50
angry;48.21
disgust;0.85
scared;9.37
happy;0.05
sad;24.29
surprised;1.85
neutral;15.38
angry;30.70
disgust;0.70
scared;14.41
happy;0.05
sad;24.86
surprised;2.33
neutral;26.95
angry;31.66
disgust;0.61
scared;9.32
happy;0.06
sad;25.74
surprised;1.33
neutral;31.29
angry;35.28
disgust;2.13
scared;17.33
happy;0.03
sad;24.97
surprised;2.90
neutral;17.35
angry;34.61
disgust;0.76
scared;17.29
happy;0.05
sad;23.42
surprised;3.36
neutral;20.51
angry;34.94
disgust;0.90
scared;12.38
happy;0.05
sad;33.21
surprised;1.19
neutral;17.34
angry;37.18
disgust;2.54
scared;15.65
happy;0.03
sad;27.91
surprised;1.29
neutral;15.39
angry;41.52
disgust;0.83
scared;13.06
happy;0.04
sad;24.43
surprised;2.15
neutral;17.96
angry;33.87
disgust;1.26
scared;12.26
happy;0.06
sad;20.25
surprised;2.72
neutral;29.59
angry;28.28
disgust;2.18
scared;19.65
happy;0.05
sad;24.32
surprised;2.92
neutral;22.60
angry;24.53
disgust;1.20
scared;17.36
happy;0.04
sad;28.99
surprised;2.96
neutral;24.91
angry;39.85
disgust;1.40
scared;9.85
happy;0.05
sad;27.05
surprised;0.89
neutral;20.92
angry;32.01
disgust;1.60
scared;16.27
happy;0.05
sad;26.77
surprised;1.35
neutral;21.96
angry;27.86
disgust;2.32
scared;20.06
happy;0.05
sad;22.88
surprised;3.67
neutral;23.16
angry;22.11
disgust;2.00
scared;23.48
happy;0.05
sad;21.82
surprised;3.97
neutral;26.56
angry;25.03
disgust;3.36
scared;20.44
happy;0.06
sad;23.89
surprised;4.44
neutral;22.79
angry;32.56
disgust;0.78
scared;16.39
happy;0.03
sad;28.70
surprised;1.28
neutral;20.27
angry;24.27
disgust;1.47
scared;18.54
happy;0.04
sad;20.84
surprised;3.97
neutral;30.87
angry;22.67
disgust;0.76
scared;18.92
happy;0.04
sad;26.53
surprised;1.67
neutral;29.42
angry;21.79
disgust;1.15
scared;16.51
happy;0.05
sad;30.60
surprised;2.43
neutral;27.47
angry;24.30
disgust;2.97
scared;21.58
happy;0.06
sad;19.22
surprised;2.84
neutral;29.03
angry;27.36
disgust;1.80
scared;15.13
happy;0.05
sad;27.22
surprised;1.82
neutral;26.63
angry;18.39
disgust;3.02
scared;20.20
happy;0.06
sad;20.53
surprised;3.60
neutral;34.20
angry;28.54
disgust;1.36
scared;18.13
happy;0.06
sad;22.48
surprised;3.67
neutral;25.77
angry;38.98
disgust;0.78
scared;9.51
happy;0.10
sad;19.29
surprised;1.11
neutral;30.24
angry;22.91
disgust;0.51
scared;15.93
happy;0.10
sad;25.81
surprised;3.11
neutral;31.63
angry;29.70
disgust;1.04
scared;11.70
happy;0.06
sad;21.69
surprised;2.40
neutral;33.41
angry;23.96
disgust;1.47
scared;13.09
happy;0.04
sad;25.50
surprised;1.59
neutral;34.35
angry;25.79
disgust;0.96
scared;16.75
happy;0.03
sad;27.64
surprised;2.22
neutral;26.62
angry;33.32
disgust;0.63
scared;8.27
happy;0.04
sad;24.45
surprised;1.28
neutral;32.01
angry;28.14
disgust;0.40
scared;11.05
happy;0.04
sad;26.27
surprised;1.25
neutral;32.85
angry;27.26
disgust;1.27
scared;12.24
happy;0.05
sad;27.84
surprised;1.82
neutral;29.53
angry;30.44
disgust;0.67
scared;12.48
happy;0.04
sad;28.99
surprised;1.08
neutral;26.30
angry;19.08
disgust;1.48
scared;21.27
happy;0.06
sad;30.25
surprised;1.86
neutral;26.01
angry;19.20
disgust;1.64
scared;22.99
happy;0.06
sad;31.54
surprised;1.89
neutral;22.69
angry;29.93
disgust;0.72
scared;15.34
happy;0.04
sad;25.90
surprised;2.43
neutral;25.64
angry;26.68
disgust;0.73
scared;15.87
happy;0.04
sad;28.78
surprised;1.24
neutral;26.65
angry;26.52
disgust;1.77
scared;15.86
happy;0.04
sad;30.65
surprised;1.01
neutral;24.16
angry;38.55
disgust;1.24
scared;11.35
happy;0.04
sad;27.37
surprised;1.02
neutral;20.44
angry;25.61
disgust;2.15
scared;19.83
happy;0.03
sad;27.75
surprised;1.86
neutral;22.76
angry;22.13
disgust;1.10
scared;17.04
happy;0.05
sad;25.47
surprised;3.39
neutral;30.83
angry;39.44
disgust;0.82
scared;12.69
happy;0.03
sad;25.93
surprised;2.33
neutral;18.75
angry;37.23
disgust;0.58
scared;7.80
happy;0.03
sad;20.11
surprised;1.35
neutral;32.90
angry;34.88
disgust;0.81
scared;11.59
happy;0.06
sad;26.62
surprised;2.15
neutral;23.89
angry;41.30
disgust;0.20
scared;7.75
happy;0.03
sad;22.35
surprised;0.20
neutral;28.17
angry;30.07
disgust;0.35
scared;13.50
happy;0.05
sad;23.75
surprised;1.25
neutral;31.03
angry;38.50
disgust;0.29
