angry;disgust;scared;happy;sad;surprised;neutral
10.95;5.18;24.99;10.71;20.48;4.68;23.0
10.95;5.18;24.99;10.71;20.48;4.68;23.0
10.45;8.69;19.31;14.8;10.45;10.14;26.17
9.05;5.44;18.92;10.84;14.05;11.37;30.32
8.92;5.85;18.15;13.43;12.39;9.56;31.7
7.85;9.84;17.94;9.25;15.55;11.66;27.91
15.05;5.43;24.99;11.95;18.76;4.28;19.53
11.14;3.39;26.25;18.54;15.62;5.06;20.0
9.88;8.62;19.3;15.1;9.84;10.52;26.75
9.88;9.14;19.29;14.62;9.93;10.71;26.43
12.1;5.12;24.85;18.21;12.45;3.85;23.42
8.86;4.61;25.94;13.66;15.87;8.34;22.72
8.88;4.43;25.13;13.21;16.83;8.13;23.39
8.26;5.71;18.89;8.24;17.66;8.19;33.04
7.68;5.48;17.89;9.39;16.76;8.82;33.99
7.7;5.56;17.84;9.33;16.89;8.66;34.02
10.21;6.57;23.49;8.98;20.07;7.17;23.51
8.63;4.39;25.06;15.82;13.15;7.9;25.06
8.63;4.39;25.06;15.82;13.15;7.9;25.06
10.85;5.04;18.82;13.02;16.5;4.96;30.81
9.93;6.52;21.96;15.02;15.13;6.39;25.05
9.9;6.5;22.01;14.94;15.22;6.33;25.09
9.69;5.86;21.63;15.89;15.01;6.22;25.72
9.99;3.92;17.8;17.58;15.44;5.79;29.48
9.46;4.53;20.24;15.35;16.98;4.75;28.69
7.03;2.03;21.6;20.75;14.37;8.94;25.27
13.64;6.78;25.31;14.5;13.44;5.0;21.34
13.64;6.78;25.31;14.5;13.44;5.0;21.34
13.39;6.07;23.66;12.49;18.73;4.76;20.89
13.98;6.12;24.77;11.38;15.89;4.82;23.04
13.98;6.14;24.77;11.37;15.89;4.82;23.02
2.2;0.28;12.82;36.55;9.29;18.66;20.2
11.09;3.95;24.0;9.63;20.73;6.03;24.56
11.19;3.91;24.3;9.47;21.08;5.99;24.07
10.79;7.38;21.94;18.21;15.23;5.76;20.69
10.79;7.38;21.94;18.21;15.23;5.76;20.69
10.84;6.86;21.49;18.65;14.94;5.65;21.56
6.42;0.32;14.21;13.99;27.87;6.97;30.22
6.23;0.4;18.28;18.37;21.95;9.66;25.11
7.54;0.25;15.06;15.16;27.98;5.26;28.76
7.67;0.24;18.48;15.71;26.24;5.95;25.72
7.67;0.24;18.48;15.71;26.24;5.95;25.72
8.81;0.19;15.23;18.75;24.69;3.76;28.56
7.57;0.14;14.13;17.5;28.69;3.85;28.12
8.49;0.2;15.29;19.94;25.47;4.08;26.54
6.67;12.06;16.93;14.79;7.08;6.51;35.95
11.32;0.16;16.85;16.67;24.85;6.2;23.95
9.6;0.22;13.56;23.96;20.86;6.93;24.87
10.27;6.36;22.27;13.32;11.21;11.62;24.96
14.42;10.36;22.71;13.2;11.48;5.9;21.94
10.99;16.92;19.09;12.12;12.65;4.49;23.75
11.07;17.54;18.56;12.15;12.29;4.42;23.97
12.33;7.61;22.76;9.48;17.31;4.1;26.4
12.33;7.61;22.76;9.48;17.31;4.1;26.4
12.06;9.29;26.61;7.1;15.86;5.05;24.04
13.07;9.61;24.02;8.33;16.77;6.99;21.21
10.27;0.15;3.24;68.1;4.41;3.23;10.6
10.27;0.15;3.24;68.1;4.41;3.23;10.6
2.93;0.04;1.52;88.56;1.36;2.37;3.22
12.01;9.26;25.64;6.76;12.88;6.03;27.41
12.2;11.89;22.93;7.49;15.31;7.07;23.11
12.32;10.95;22.71;8.06;14.61;7.46;23.88
12.37;11.09;22.69;7.96;14.97;7.4;23.52
11.71;6.87;23.37;9.24;14.71;6.94;27.16
11.93;9.57;25.43;8.41;11.39;6.96;26.31
13.29;7.58;23.56;12.25;14.84;6.32;22.16
12.8;12.73;26.29;11.81;13.08;7.24;16.05
12.25;10.26;23.95;12.63;15.8;7.93;17.18
13.12;7.42;21.64;11.4;14.45;7.16;24.8
14.86;8.41;24.68;9.54;17.59;5.54;19.37
13.72;6.88;24.1;8.25;16.94;7.2;22.9
14.53;8.57;26.92;6.64;18.3;6.63;18.4
13.41;3.84;27.43;15.83;12.18;9.49;17.81
13.4;3.84;27.46;15.82;12.17;9.52;17.8
12.21;3.19;25.68;20.67;11.14;9.04;18.07
11.19;6.78;24.8;12.34;13.32;9.32;22.26
10.42;6.98;25.71;14.87;12.75;9.06;20.2
10.42;6.98;25.71;14.87;12.75;9.06;20.2
15.72;6.02;23.75;15.67;10.31;8.69;19.84
15.72;6.02;23.75;15.67;10.31;8.69;19.84
15.89;6.05;23.46;15.83;10.35;8.6;19.82
9.66;11.2;23.19;7.32;15.49;7.9;25.23
10.14;9.02;28.67;6.45;15.05;8.85;21.82
10.12;9.04;28.64;6.46;15.01;8.8;21.92
13.67;8.01;21.49;15.23;10.42;7.96;23.22
11.98;7.15;19.92;11.67;11.31;9.41;28.56
11.95;7.22;19.89;11.6;11.33;9.51;28.49
10.35;7.81;22.87;7.09;13.56;6.98;31.35
11.9;11.87;21.76;7.32;15.96;5.12;26.07
11.9;11.87;21.76;7.32;15.96;5.12;26.07
11.86;8.49;21.68;7.76;15.62;6.13;28.47
8.59;9.1;30.42;3.94;16.21;7.07;24.69
8.53;9.49;30.8;3.86;16.23;6.7;24.39
8.4;10.26;30.92;3.67;16.14;6.82;23.79
13.09;11.19;26.43;6.53;11.12;4.79;26.84
9.71;14.24;22.69;9.67;7.81;8.59;27.28
10.79;12.22;18.67;8.2;12.22;5.13;32.76
13.13;9.88;23.43;5.06;15.29;6.91;26.29
10.58;8.8;23.6;8.64;12.75;6.38;29.25
10.58;8.8;23.6;8.64;12.75;6.38;29.25
10.42;9.0;25.31;8.28;13.78;6.26;26.94
10.07;7.99;30.83;5.85;18.38;6.33;20.54
10.09;7.96;30.81;5.82;18.43;6.31;20.58
11.62;6.99;26.15;9.98;13.52;6.49;25.25
9.48;0.11;12.39;11.34;23.66;4.13;38.89
9.48;0.11;12.39;11.34;23.66;4.13;38.89
12.71;4.56;27.28;6.7;19.65;4.99;24.11
12.63;5.41;26.01;7.63;18.58;5.14;24.61
12.96;5.04;25.52;7.99;18.08;5.37;25.04
13.4;6.65;22.07;9.48;15.39;6.16;26.86
16.76;10.61;23.74;7.36;18.25;5.0;18.28
11.35;12.94;22.16;9.94;11.33;5.12;27.15
7.89;0.14;14.84;11.58;18.98;4.45;42.11
8.61;0.18;21.48;20.02;20.41;4.48;24.82
8.11;0.15;17.86;14.38;19.66;5.05;34.79
8.11;0.15;17.86;14.38;19.66;5.05;34.79
6.56;0.12;13.64;21.03;18.4;4.33;35.92
7.79;0.08;16.95;14.7;21.53;4.45;34.5
7.79;0.08;16.95;14.7;21.53;4.45;34.5
7.85;0.08;17.09;14.71;21.51;4.46;34.3
8.82;0.26;15.47;11.63;18.3;3.59;41.92
8.82;0.26;15.47;11.63;18.3;3.59;41.92
10.2;0.22;15.44;26.08;16.67;4.73;26.65
10.43;0.21;12.39;21.35;21.7;3.17;30.76
10.43;0.21;12.39;21.35;21.7;3.17;30.76
9.07;5.63;26.15;10.71;13.42;5.04;29.98
9.07;5.66;26.07;10.71;13.45;5.05;30.0
1.66;0.07;1.03;92.56;0.29;2.48;1.92
16.98;7.06;26.07;11.33;12.53;4.15;21.88
17.34;7.18;26.6;10.8;12.84;4.41;20.83
8.15;0.09;10.24;20.26;21.52;2.48;37.27
8.15;0.09;10.24;20.26;21.52;2.48;37.27
8.15;0.09;10.24;20.26;21.52;2.48;37.27
6.27;0.15;17.54;18.01;23.57;3.48;30.98
6.27;0.15;17.54;18.01;23.57;3.48;30.98
