Emotions;Percent
neutral;35.20
angry;3.91
disgust;0.08
scared;2.61
happy;44.62
sad;19.99
surprised;0.19
neutral;28.59
angry;5.81
disgust;0.07
scared;4.63
happy;31.63
sad;16.91
surprised;0.52
neutral;40.42
angry;4.21
disgust;0.02
scared;3.16
happy;17.06
sad;10.60
surprised;0.71
neutral;64.24
angry;2.40
disgust;0.72
scared;24.53
happy;4.18
sad;15.73
surprised;18.89
neutral;33.55
angry;7.60
disgust;0.39
scared;5.43
happy;27.23
sad;1.91
surprised;33.98
neutral;23.45
angry;4.56
disgust;0.02
scared;4.20
happy;8.62
sad;15.43
surprised;2.18
neutral;65.00
angry;2.37
disgust;0.02
scared;6.19
