Emotions;Percent
scared;1.53
happy;70.57
sad;2.85
surprised;0.46
neutral;16.32
angry;12.90
disgust;0.04
scared;2.83
happy;59.00
sad;4.07
surprised;0.78
neutral;20.38
angry;5.27
disgust;0.06
scared;2.05
happy;72.96
sad;2.30
surprised;1.39
neutral;15.97
angry;3.88
disgust;0.07
scared;1.23
happy;84.13
sad;1.85
surprised;0.64
neutral;8.20
angry;6.88
disgust;0.05
scared;2.74
happy;71.73
sad;3.31
surprised;1.02
neutral;14.26
angry;8.44
disgust;0.10
scared;43.79
happy;11.61
sad;5.68
surprised;4.59
neutral;25.79
angry;9.76
disgust;0.11
scared;2.90
happy;67.74
sad;2.66
surprised;1.46
neutral;15.37
angry;6.46
disgust;0.10
scared;2.18
happy;76.69
sad;2.94
surprised;1.00
neutral;10.63
angry;6.81
disgust;0.13
scared;3.71
happy;68.06
sad;3.47
surprised;1.47
neutral;16.36
angry;10.42
disgust;0.08
scared;4.54
happy;67.69
sad;3.53
surprised;1.15
neutral;12.59
angry;15.25
disgust;0.12
scared;3.29
happy;63.60
sad;3.86
surprised;0.72
neutral;13.15
angry;11.11
disgust;0.09
scared;4.86
happy;62.10
sad;4.94
surprised;1.17
neutral;15.73
angry;4.26
disgust;0.08
scared;2.89
happy;76.76
sad;1.76
surprised;1.14
neutral;13.12
angry;15.11
disgust;0.19
scared;44.93
happy;9.23
sad;4.61
surprised;3.44
neutral;22.49
angry;4.85
disgust;0.04
scared;1.39
happy;83.10
sad;0.95
surprised;0.64
neutral;9.03
angry;11.73
disgust;0.04
scared;28.16
happy;11.04
sad;2.55
surprised;1.36
neutral;45.12
angry;2.70
disgust;0.06
scared;0.97
happy;88.73
sad;0.92
surprised;0.46
neutral;6.17
angry;15.26
disgust;0.52
scared;46.77
happy;9.59
sad;5.09
surprised;5.77
neutral;16.99
angry;3.92
disgust;0.11
