Emotions;Percent
angry;0.42
disgust;0.00
scared;1.37
happy;1.44
sad;1.49
surprised;0.38
neutral;94.90
angry;0.56
disgust;0.00
scared;0.68
happy;0.41
sad;0.92
surprised;0.38
neutral;97.06
angry;1.08
disgust;0.00
scared;2.21
happy;1.24
sad;1.14
surprised;1.62
neutral;92.71
angry;1.12
disgust;0.00
scared;1.15
happy;0.55
sad;1.56
surprised;0.31
neutral;95.31
angry;29.24
disgust;13.08
scared;4.37
happy;21.80
sad;20.78
surprised;6.72
neutral;4.01
angry;0.84
disgust;0.00
scared;0.73
happy;1.04
sad;1.15
surprised;0.35
neutral;95.89
angry;9.35
disgust;0.18
scared;19.70
happy;11.61
sad;16.17
surprised;6.10
neutral;36.90
angry;0.62
disgust;0.00
scared;1.12
happy;2.03
sad;0.93
surprised;1.03
neutral;94.26
angry;0.54
disgust;0.00
scared;0.69
happy;2.41
sad;0.79
surprised;0.98
neutral;94.59
angry;0.89
disgust;0.00
scared;0.81
happy;1.14
sad;0.85
surprised;0.48
neutral;95.84
angry;1.42
disgust;0.00
scared;0.85
happy;0.88
sad;1.63
surprised;0.34
neutral;94.87
angry;2.62
disgust;0.00
scared;2.18
happy;0.67
sad;2.41
surprised;0.47
neutral;91.65
angry;2.13
disgust;0.00
scared;2.04
happy;1.20
sad;2.65
surprised;1.41
neutral;90.57
angry;1.14
disgust;0.00
scared;1.01
happy;1.68
sad;2.73
surprised;0.41
neutral;93.04
angry;1.01
disgust;0.00
scared;1.81
happy;2.52
sad;3.81
surprised;0.55
neutral;90.29
angry;1.64
disgust;0.00
scared;3.82
happy;3.36
sad;5.62
surprised;0.38
neutral;85.18
angry;0.83
disgust;0.00
scared;2.51
happy;2.91
sad;4.35
surprised;0.29
neutral;89.11
angry;0.49
disgust;0.00
scared;1.11
happy;2.71
sad;2.12
surprised;0.07
neutral;93.49
angry;0.91
disgust;0.00
scared;2.27
happy;3.28
sad;3.14
surprised;0.68
neutral;89.72
angry;2.66
disgust;0.16
scared;3.33
happy;72.42
sad;18.14
surprised;0.30
neutral;2.99
angry;0.97
disgust;0.00
scared;0.70
happy;8.02
sad;2.05
surprised;0.08
neutral;88.18
angry;1.18
disgust;0.00
scared;1.75
happy;11.36
sad;5.87
surprised;0.02
neutral;79.82
angry;1.22
disgust;0.00
scared;5.86
happy;7.30
sad;5.51
surprised;0.02
neutral;80.10
angry;1.43
disgust;0.00
scared;3.56
happy;4.57
sad;5.15
surprised;0.02
neutral;85.27
angry;0.69
disgust;0.00
scared;3.94
happy;2.31
sad;2.88
surprised;0.07
neutral;90.11
angry;8.07
disgust;0.61
scared;24.66
happy;22.24
sad;12.84
surprised;20.43
neutral;11.15
angry;0.98
disgust;0.00
scared;3.26
happy;6.70
sad;4.14
surprised;0.08
neutral;84.84
angry;0.41
disgust;0.00
scared;0.74
happy;11.68
sad;1.73
surprised;0.05
neutral;85.38
angry;0.63
disgust;0.00
scared;1.25
happy;10.53
sad;2.89
surprised;0.11
neutral;84.59
angry;0.98
disgust;0.00
scared;2.44
happy;7.54
sad;2.94
surprised;0.24
neutral;85.86
angry;0.65
disgust;0.00
scared;1.47
happy;9.93
sad;1.24
surprised;0.27
neutral;86.44
angry;0.35
disgust;0.00
scared;0.41
happy;17.22
sad;1.52
surprised;0.15
neutral;80.35
angry;0.58
disgust;0.00
scared;0.41
happy;9.69
sad;1.98
surprised;0.09
neutral;87.25
angry;0.77
disgust;0.01
scared;4.10
happy;4.23
sad;8.91
surprised;0.19
neutral;81.78
angry;1.67
disgust;0.01
scared;6.78
happy;2.78
sad;8.41
surprised;0.40
neutral;79.96
angry;1.16
disgust;0.02
scared;4.00
happy;2.42
sad;6.33
surprised;1.22
neutral;84.86
angry;1.60
disgust;0.01
scared;4.05
happy;2.00
sad;9.66
surprised;0.59
neutral;82.08
angry;1.74
disgust;0.04
scared;3.37
happy;3.45
sad;5.40
surprised;1.76
neutral;84.23
angry;2.54
disgust;0.08
