angry;disgust;scared;happy;sad;surprised;neutral
4.63;0.14;7.53;1.24;7.6;0.87;77.99
8.77;0.36;16.21;1.75;10.66;1.06;61.19
6.09;0.13;14.36;0.97;7.86;1.81;68.78
6.31;0.06;16.26;0.84;9.58;1.17;65.77
5.32;0.1;24.55;0.68;10.38;2.94;56.02
7.39;0.11;14.72;1.47;9.23;1.56;65.53
4.32;0.07;11.6;0.79;9.03;2.0;72.18
5.42;0.02;7.47;1.76;5.13;0.82;79.38
4.36;0.04;7.51;1.53;6.76;1.17;78.63
3.32;0.01;4.07;1.82;4.03;0.58;86.16
3.37;0.02;7.66;5.4;7.02;0.54;76.0
7.27;0.2;10.22;8.33;37.34;0.06;36.57
6.94;0.45;10.57;13.9;34.06;0.05;34.04
6.23;0.03;8.06;12.33;19.49;0.1;53.77
6.31;0.04;8.71;27.18;12.1;0.11;45.56
5.01;0.01;5.69;40.19;7.78;0.16;41.15
4.19;0.03;4.8;32.36;6.59;0.16;51.86
4.37;0.1;7.08;24.76;7.2;0.39;56.1
5.12;0.02;5.41;39.59;4.01;0.43;45.41
3.0;0.01;6.78;15.4;4.72;0.24;69.85
5.35;0.01;5.6;27.07;5.48;0.38;56.12
3.63;0.01;5.06;15.83;4.55;0.18;70.73
4.94;0.01;5.7;28.55;5.75;0.17;54.87
6.26;0.01;5.08;37.95;3.61;0.51;46.58
4.73;0.02;4.11;23.75;3.45;0.25;63.7
3.87;0.0;5.39;38.69;4.47;0.27;47.32
3.7;0.02;7.66;28.86;5.47;0.2;54.1
4.61;0.01;7.56;28.89;5.23;0.43;53.27
4.66;0.01;5.71;25.08;3.72;0.37;60.46
1.49;0.01;2.39;14.25;2.73;0.12;79.02
2.83;0.01;3.31;9.25;2.55;0.2;81.85
2.15;0.01;2.38;7.72;2.52;0.16;85.07
2.53;0.01;3.09;8.6;3.06;0.29;82.42
3.09;0.0;3.77;10.09;2.34;0.43;80.28
2.86;0.02;4.28;6.18;3.65;0.28;82.72
2.23;0.02;3.41;4.71;3.13;0.23;86.28
1.92;0.01;4.03;4.81;2.83;0.21;86.18
1.51;0.01;3.39;3.62;2.77;0.17;88.53
1.78;0.0;2.82;3.22;2.24;0.19;89.75
1.0;0.01;3.07;2.13;1.92;0.2;91.67
1.36;0.01;4.07;2.55;4.25;0.15;87.6
1.72;0.01;4.9;3.74;3.84;0.18;85.6
2.3;0.01;4.98;2.45;4.06;0.18;86.02
1.31;0.01;4.08;2.08;2.59;0.47;89.46
2.02;0.03;6.03;1.99;2.86;0.72;86.35
6.34;0.27;6.48;6.23;20.44;0.2;60.04
3.58;0.35;7.77;5.6;13.13;0.06;69.51
1.31;0.08;3.8;1.69;5.06;0.1;87.96
2.6;0.03;3.01;1.71;4.51;0.09;88.04
1.61;0.06;3.29;1.93;3.48;0.31;89.32
1.4;0.01;3.03;2.07;2.08;0.57;90.85
2.02;0.02;4.04;2.15;2.96;0.38;88.42
2.18;0.02;5.55;1.65;2.81;0.54;87.25
2.1;0.01;4.62;1.84;3.53;1.19;86.7
1.81;0.01;3.94;1.03;2.87;0.61;89.72
1.74;0.01;4.1;2.07;2.19;0.55;89.34
1.74;0.02;5.42;2.41;3.28;0.75;86.37
2.21;0.02;5.67;1.16;2.35;0.61;88.0
1.49;0.03;6.71;1.79;2.75;1.61;85.63
1.59;0.05;7.38;1.87;2.89;1.43;84.79
1.83;0.02;4.82;0.94;2.7;0.61;89.08
1.26;0.01;3.77;2.39;1.83;0.84;89.89
1.05;0.01;2.92;0.93;1.9;0.44;92.76
1.41;0.02;3.5;0.7;2.35;0.37;91.64
1.53;0.05;4.58;0.74;2.66;0.39;90.04
2.26;0.14;6.18;2.12;6.3;0.49;82.51
5.65;0.62;6.87;3.02;13.34;0.08;70.44
3.83;1.04;7.28;2.32;13.28;0.14;72.11
7.72;0.27;9.82;2.54;30.85;0.18;48.62
3.62;0.15;6.47;1.65;10.22;0.2;77.7
2.94;0.1;5.61;2.93;8.73;0.32;79.38
4.81;0.12;9.72;1.02;9.57;1.19;73.56
2.03;0.02;6.1;1.49;6.45;0.7;83.21
2.66;0.06;6.78;2.24;7.08;0.53;80.65
2.56;0.04;6.31;1.64;4.8;0.96;83.68
3.44;0.05;6.6;1.49;7.36;0.87;80.19
1.83;0.02;6.82;1.0;5.75;0.73;83.85
0.9;0.02;3.86;0.86;4.22;0.37;89.77
2.68;0.03;6.26;1.43;5.23;0.85;83.52
2.74;0.04;5.52;1.52;3.63;0.68;85.88
3.92;0.02;8.69;1.04;6.37;1.03;78.94
3.17;0.02;8.37;0.81;4.81;0.99;81.84
1.94;0.01;4.69;1.96;3.88;0.78;86.74
2.85;0.04;6.3;0.99;5.51;0.57;83.73
3.1;0.02;5.55;0.63;5.14;1.54;84.02
2.28;0.01;4.96;0.89;5.17;1.26;85.42
3.38;0.02;7.8;0.84;4.77;2.26;80.93
3.59;0.01;6.38;0.74;4.16;1.39;83.74
2.05;0.02;4.61;1.01;3.02;0.96;88.33
2.33;0.01;5.7;0.89;4.35;0.93;85.78
1.63;0.01;4.98;1.47;3.44;0.77;87.69
2.31;0.03;5.76;1.13;4.66;1.22;84.89
2.02;0.02;4.42;1.16;3.68;0.65;88.05
2.09;0.02;5.19;1.03;5.16;1.18;85.32
2.9;0.03;8.1;1.57;6.22;0.79;80.38
3.05;0.1;6.01;1.79;8.38;0.49;80.19
2.69;0.07;4.99;1.64;9.95;0.33;80.34
2.62;0.03;6.96;1.04;6.37;0.53;82.46
1.18;0.03;3.87;0.72;4.73;0.5;88.96
1.54;0.02;3.6;0.98;3.86;0.69;89.3
2.83;0.03;9.44;0.83;6.24;1.38;79.25
2.43;0.02;8.03;0.88;4.74;0.87;83.03
2.0;0.01;5.21;0.84;2.35;0.81;88.79
2.15;0.03;6.16;1.05;5.6;1.08;83.93
4.65;0.05;13.5;1.69;8.49;1.53;70.09
2.6;0.02;5.91;1.18;4.42;0.61;85.26
1.86;0.02;6.9;1.89;3.39;0.81;85.14
1.64;0.02;4.53;1.91;3.39;0.64;87.87
1.4;0.01;6.69;1.33;3.19;1.08;86.3
1.72;0.01;5.63;0.9;3.82;0.79;87.14
3.05;0.02;7.93;1.82;4.02;0.96;82.21
2.34;0.02;7.87;1.42;3.75;1.16;83.44
5.13;0.02;13.65;1.44;4.82;1.62;73.33
1.63;0.03;5.61;0.78;4.14;0.77;87.03
2.24;0.03;6.23;1.44;4.22;0.59;85.26
3.65;0.02;10.18;1.55;4.15;1.4;79.05
3.73;0.02;10.64;1.32;4.36;1.79;78.13
3.37;0.01;7.11;1.78;3.99;1.25;82.49
5.19;0.02;9.15;1.85;3.91;1.16;78.72
1.77;0.01;3.37;1.31;1.64;0.99;90.91
2.52;0.01;5.14;1.68;3.2;1.13;86.32
4.18;0.02;10.6;1.22;6.14;2.53;75.32
2.4;0.12;9.86;0.84;6.98;1.19;78.62
1.75;0.06;7.09;0.69;5.63;1.62;83.15
2.25;0.03;4.99;0.78;3.55;0.96;87.44
4.41;0.03;11.97;1.24;5.64;1.91;74.8
2.17;0.03;4.27;0.58;3.03;1.17;88.76
3.0;0.03;10.13;1.24;4.93;1.8;78.88
2.92;0.01;6.96;0.85;3.04;1.1;85.13
2.54;0.07;6.2;0.55;4.23;1.06;85.35
2.21;0.02;5.35;0.64;3.7;1.04;87.03
1.33;0.03;6.28;0.61;4.42;1.24;86.09
1.53;0.01;4.22;0.63;2.69;1.39;89.53
3.12;0.03;8.82;0.8;4.79;1.47;80.97
2.0;0.03;5.9;0.73;4.03;0.84;86.47
3.07;0.11;15.32;0.98;7.3;1.66;71.56
2.11;0.08;8.37;0.74;5.7;1.27;81.73
