Emotions;Percent
sad;10.55
surprised;8.51
neutral;42.53
angry;17.78
disgust;0.12
scared;18.87
happy;3.48
sad;9.26
surprised;9.12
neutral;41.38
angry;24.58
disgust;0.09
scared;19.93
happy;3.40
sad;12.33
surprised;6.84
neutral;32.82
angry;12.55
disgust;0.09
scared;24.48
happy;11.19
sad;6.37
surprised;10.74
neutral;34.58
angry;10.31
disgust;0.05
scared;23.32
happy;10.06
sad;5.19
surprised;12.41
neutral;38.66
angry;9.14
disgust;0.07
scared;21.95
happy;10.79
sad;6.36
surprised;10.76
neutral;40.94
angry;6.58
disgust;0.06
scared;22.25
happy;10.55
sad;6.31
surprised;14.57
neutral;39.69
angry;16.73
disgust;0.26
scared;12.96
happy;8.61
sad;10.79
surprised;5.89
neutral;44.76
angry;27.47
disgust;0.27
scared;11.88
happy;2.11
sad;5.17
surprised;17.43
neutral;35.68
angry;21.90
disgust;0.16
scared;14.23
happy;3.28
sad;5.75
surprised;7.51
neutral;47.17
angry;24.85
disgust;0.19
scared;7.88
happy;2.61
sad;3.38
surprised;20.41
neutral;40.68
angry;17.09
disgust;0.13
scared;6.16
happy;2.44
sad;10.41
surprised;3.96
neutral;59.81
angry;19.74
disgust;0.13
scared;20.91
happy;3.33
sad;14.75
surprised;7.05
neutral;34.08
angry;26.55
disgust;0.06
scared;18.10
happy;1.58
sad;10.32
surprised;5.63
neutral;37.76
angry;23.25
disgust;0.18
scared;14.37
happy;4.71
sad;8.13
surprised;10.40
neutral;38.96
angry;21.06
disgust;0.08
scared;17.49
happy;3.84
sad;13.03
surprised;6.55
neutral;37.95
angry;24.09
disgust;0.17
scared;9.39
happy;4.97
sad;6.55
surprised;6.19
neutral;48.66
angry;24.21
disgust;0.09
scared;8.55
happy;8.34
sad;10.06
surprised;4.65
neutral;44.10
angry;16.80
disgust;0.02
scared;10.13
happy;1.81
sad;7.39
surprised;2.22
neutral;61.63
angry;20.24
disgust;0.05
scared;12.90
happy;4.77
sad;6.84
surprised;14.64
neutral;40.56
angry;6.09
disgust;0.06
scared;18.51
happy;21.74
sad;10.37
surprised;19.59
neutral;23.64
angry;40.02
disgust;0.08
scared;9.79
happy;3.24
sad;5.48
surprised;7.45
neutral;33.94
angry;24.87
disgust;0.03
scared;8.00
happy;6.59
sad;9.07
surprised;5.45
neutral;45.99
angry;30.18
disgust;0.13
scared;11.68
happy;9.33
sad;5.19
surprised;5.32
neutral;38.17
angry;31.01
disgust;0.09
scared;7.02
happy;18.84
sad;4.38
surprised;10.20
neutral;28.46
angry;42.72
disgust;0.20
scared;8.83
happy;4.09
sad;6.52
surprised;4.78
neutral;32.85
angry;19.53
disgust;0.07
scared;11.08
happy;9.12
sad;5.01
surprised;10.44
neutral;44.76
angry;17.43
disgust;0.05
scared;6.80
happy;4.94
sad;6.17
surprised;4.32
neutral;60.29
angry;3.55
disgust;0.04
scared;18.38
happy;16.24
sad;10.07
surprised;13.97
neutral;37.74
angry;21.13
disgust;0.12
scared;10.92
happy;2.38
sad;7.22
surprised;8.20
neutral;50.01
angry;4.70
disgust;0.04
scared;20.61
happy;16.21
sad;11.86
surprised;15.10
neutral;31.49
angry;5.03
disgust;0.04
scared;20.63
happy;17.84
sad;10.92
surprised;15.40
neutral;30.14
angry;19.49
disgust;0.07
scared;13.47
happy;9.93
sad;8.56
surprised;9.50
neutral;38.99
angry;2.69
disgust;0.05
scared;24.45
happy;8.51
sad;8.56
surprised;26.47
neutral;29.27
angry;24.96
disgust;0.28
scared;6.26
happy;13.17
sad;5.98
surprised;8.23
neutral;41.12
angry;46.98
disgust;0.04
scared;5.81
happy;4.85
sad;5.30
surprised;4.90
neutral;32.11
angry;27.60
disgust;0.14
scared;8.15
happy;3.43
sad;9.77
surprised;11.50
