Emotions;Percent
sad;15.48
surprised;0.37
neutral;52.84
angry;9.63
disgust;0.54
scared;15.13
happy;0.13
sad;14.20
surprised;0.29
neutral;60.08
angry;6.74
disgust;0.44
scared;18.37
happy;0.30
sad;12.63
surprised;0.41
neutral;61.12
angry;10.16
disgust;0.77
scared;14.25
happy;0.13
sad;14.18
surprised;0.22
neutral;60.29
angry;7.88
disgust;0.76
scared;19.40
happy;0.20
sad;15.10
surprised;0.36
neutral;56.30
angry;8.13
disgust;0.42
scared;17.37
happy;0.20
sad;13.38
surprised;0.39
neutral;60.11
angry;6.92
disgust;0.51
scared;13.36
happy;0.21
sad;11.32
surprised;0.35
neutral;67.33
angry;7.20
disgust;0.43
scared;17.11
happy;0.25
sad;12.59
surprised;0.45
neutral;61.96
angry;6.82
disgust;0.34
scared;18.56
happy;0.16
sad;15.02
surprised;0.46
neutral;58.64
angry;8.50
disgust;0.78
scared;14.08
happy;0.21
sad;14.28
surprised;0.31
neutral;61.85
angry;9.68
disgust;0.72
scared;13.43
happy;0.25
sad;11.45
surprised;0.60
neutral;63.88
angry;9.68
disgust;0.76
scared;16.59
happy;0.17
sad;16.42
surprised;0.45
neutral;55.93
angry;16.25
disgust;1.19
scared;8.27
happy;0.98
sad;24.71
surprised;0.17
neutral;48.43
angry;13.00
disgust;0.59
scared;9.80
happy;0.90
sad;42.03
surprised;0.13
neutral;33.55
angry;6.62
disgust;0.21
scared;10.82
happy;0.22
sad;27.15
surprised;0.21
neutral;54.77
angry;10.48
disgust;0.61
scared;20.15
happy;0.19
sad;23.99
surprised;0.26
neutral;44.32
angry;10.23
disgust;0.65
scared;18.33
happy;0.23
sad;20.74
surprised;0.37
neutral;49.45
angry;6.36
disgust;0.48
scared;23.86
happy;0.21
sad;22.38
surprised;0.35
neutral;46.35
angry;5.60
disgust;0.66
scared;21.51
happy;0.20
sad;21.41
surprised;0.32
neutral;50.32
angry;7.15
disgust;0.56
scared;27.16
happy;0.17
sad;20.51
surprised;0.42
neutral;44.02
angry;7.70
disgust;0.66
scared;22.78
happy;0.19
sad;13.52
surprised;0.42
neutral;54.74
angry;10.09
disgust;0.91
scared;24.69
happy;0.13
sad;21.82
surprised;0.46
neutral;41.90
angry;7.54
disgust;0.35
scared;13.26
happy;0.25
sad;18.18
surprised;0.25
neutral;60.18
angry;8.92
disgust;0.52
scared;25.04
happy;0.21
sad;18.33
surprised;0.43
neutral;46.54
angry;7.00
disgust;0.37
scared;14.13
happy;0.16
sad;15.73
surprised;0.29
neutral;62.32
angry;6.49
disgust;0.52
scared;22.80
happy;0.22
sad;17.11
surprised;0.50
neutral;52.36
angry;8.14
disgust;0.44
scared;21.40
happy;0.16
sad;25.43
surprised;0.26
neutral;44.17
angry;8.82
disgust;0.69
scared;19.03
happy;0.22
sad;24.43
surprised;0.37
neutral;46.44
angry;15.59
disgust;1.21
scared;10.27
happy;0.69
sad;31.61
surprised;0.12
neutral;40.52
angry;12.65
disgust;1.77
scared;13.46
happy;2.04
sad;21.08
surprised;0.31
neutral;48.69
angry;7.96
disgust;0.46
scared;16.09
happy;0.14
sad;23.66
surprised;0.22
neutral;51.47
angry;12.49
disgust;0.77
scared;28.89
happy;0.23
sad;23.89
surprised;0.44
neutral;33.28
angry;6.38
disgust;0.30
scared;14.25
happy;0.17
sad;15.36
surprised;0.25
neutral;63.28
angry;8.38
disgust;0.61
scared;22.24
happy;0.21
sad;18.80
surprised;0.74
neutral;49.00
angry;9.26
disgust;1.13
scared;19.53
happy;0.20
sad;19.05
surprised;0.74
neutral;50.08
angry;10.73
disgust;1.53
scared;23.59
happy;0.16
sad;19.71
surprised;0.48
neutral;43.80
angry;8.37
disgust;0.75
scared;19.40
happy;0.17
sad;18.55
surprised;0.57
neutral;52.18
angry;11.44
disgust;0.70
scared;24.40
happy;0.20
sad;18.95
surprised;0.43
neutral;43.88
angry;10.12
disgust;0.59
scared;20.57
happy;0.12
sad;19.86
surprised;0.40
neutral;48.35
angry;12.73
disgust;0.65
scared;20.23
happy;0.21
sad;23.08
surprised;0.23
neutral;42.86
angry;11.33
disgust;1.29
scared;20.20
happy;0.12
sad;20.63
surprised;0.21
neutral;46.22
angry;12.09
disgust;0.83
scared;20.24
happy;0.08
sad;26.90
surprised;0.15
neutral;39.72
angry;10.55
disgust;0.75
scared;20.63
happy;0.05
sad;33.33
surprised;0.17
neutral;34.51
angry;16.50
disgust;4.00
scared;20.01
happy;0.17
sad;22.12
surprised;0.41
neutral;36.78
angry;11.82
disgust;1.83
scared;27.71
happy;0.20
sad;19.45
surprised;0.66
neutral;38.33
angry;10.47
disgust;0.51
scared;30.99
happy;0.10
sad;23.36
surprised;0.50
neutral;34.07
angry;9.39
disgust;1.37
scared;20.46
happy;0.15
sad;16.00
surprised;0.93
neutral;51.69
angry;7.48
disgust;0.63
scared;17.24
happy;0.16
sad;15.64
surprised;0.30
neutral;58.55
angry;8.50
disgust;0.38
scared;23.73
happy;0.19
sad;16.71
surprised;0.65
neutral;49.85
angry;12.78
disgust;0.71
scared;19.83
happy;0.12
sad;22.19
surprised;0.31
neutral;44.06
angry;12.20
disgust;0.44
scared;18.64
happy;0.15
sad;18.12
surprised;0.22
neutral;50.23
angry;12.21
disgust;1.79
scared;19.76
happy;0.22
sad;19.74
surprised;0.66
neutral;45.62
angry;7.97
disgust;0.62
scared;21.08
happy;0.30
sad;15.02
surprised;0.50
neutral;54.51
angry;11.20
disgust;0.94
scared;23.07
happy;0.19
sad;20.17
surprised;0.48
neutral;43.94
angry;8.47
disgust;1.10
scared;23.46
happy;0.26
sad;22.87
surprised;0.24
neutral;43.60
angry;9.90
disgust;1.47
scared;24.23
happy;0.19
sad;21.83
surprised;0.31
neutral;42.07
angry;8.17
disgust;0.50
scared;15.48
happy;0.21
sad;20.25
surprised;0.27
neutral;55.11
angry;14.03
disgust;0.48
scared;10.82
happy;0.48
sad;28.96
surprised;0.08
neutral;45.16
angry;11.84
disgust;0.42
scared;11.67
happy;0.75
sad;35.56
surprised;0.17
neutral;39.59
angry;8.43
disgust;0.80
scared;14.41
happy;0.24
sad;23.87
surprised;0.25
neutral;52.00
angry;10.44
disgust;0.96
scared;19.01
happy;0.28
sad;20.50
surprised;0.60
neutral;48.22
angry;9.98
disgust;0.93
scared;24.61
happy;0.29
sad;23.76
surprised;0.35
neutral;40.08
angry;11.58
disgust;0.54
scared;14.83
happy;0.18
sad;19.23
surprised;0.30
neutral;53.35
angry;6.98
disgust;0.30
scared;21.55
happy;0.11
sad;16.95
surprised;0.35
neutral;53.74
angry;9.70
disgust;0.49
scared;17.62
happy;0.22
sad;25.99
surprised;0.17
neutral;45.80
angry;11.50
disgust;0.95
scared;26.97
happy;0.13
sad;23.59
surprised;0.47
neutral;36.39
angry;7.85
disgust;0.37
scared;20.44
happy;0.25
sad;15.36
surprised;0.39
neutral;55.33
angry;11.31
disgust;0.94
scared;19.78
happy;0.18
sad;24.96
surprised;0.29
neutral;42.56
angry;11.60
disgust;1.06
scared;20.75
happy;0.21
sad;25.82
surprised;0.39
neutral;40.17
angry;15.46
disgust;1.77
scared;25.27
happy;0.30
sad;20.43
surprised;0.39
neutral;36.37
angry;12.35
disgust;0.82
scared;19.10
happy;0.30
sad;26.05
surprised;0.20
neutral;41.17
angry;9.33
disgust;0.38
scared;24.58
happy;0.22
sad;18.15
surprised;0.55
neutral;46.79
angry;10.95
disgust;0.77
scared;18.94
happy;0.28
sad;25.49
surprised;0.24
neutral;43.33
angry;8.42
disgust;0.65
scared;26.31
happy;0.22
sad;26.98
surprised;0.48
neutral;36.93
angry;8.67
disgust;0.37
scared;23.04
happy;0.14
sad;18.66
surprised;0.51
neutral;48.62
angry;12.10
disgust;0.86
scared;16.93
happy;0.08
sad;23.36
surprised;0.24
neutral;46.43
angry;6.27
disgust;0.60
scared;16.86
happy;0.18
sad;21.00
surprised;0.22
neutral;54.89
angry;10.14
disgust;0.87
scared;23.14
happy;0.27
sad;20.83
surprised;0.25
neutral;44.50
angry;16.41
disgust;0.48
scared;10.44
happy;0.32
sad;27.31
surprised;0.07
neutral;44.96
angry;8.99
disgust;0.99
scared;13.74
happy;0.58
sad;30.59
surprised;0.21
neutral;44.91
angry;10.86
disgust;0.41
scared;21.91
happy;0.08
sad;25.78
surprised;0.21
neutral;40.75
angry;13.29
disgust;0.59
scared;18.30
happy;0.12
sad;20.89
surprised;0.26
neutral;46.54
angry;9.64
disgust;0.74
scared;17.95
happy;0.12
sad;14.87
surprised;0.63
neutral;56.04
angry;9.54
disgust;0.71
scared;16.06
happy;0.20
sad;17.96
surprised;0.38
neutral;55.15
angry;13.21
disgust;0.41
scared;23.10
happy;0.07
sad;21.33
surprised;0.27
neutral;41.61
angry;12.28
disgust;0.91
scared;21.26
happy;0.20
sad;22.94
surprised;0.28
neutral;42.14
angry;10.80
disgust;0.26
scared;10.08
happy;0.29
sad;33.83
surprised;0.09
neutral;44.65
angry;10.89
disgust;0.29
scared;8.60
happy;0.58
sad;24.45
surprised;0.15
neutral;55.05
angry;11.57
disgust;0.58
scared;20.44
happy;0.19
sad;27.72
surprised;0.30
neutral;39.19
angry;11.60
disgust;0.30
scared;17.45
happy;0.06
sad;24.50
surprised;0.21
neutral;45.88
angry;9.07
disgust;0.32
scared;18.73
happy;0.14
sad;21.90
surprised;0.29
neutral;49.55
angry;10.36
disgust;0.69
scared;25.06
happy;0.17
sad;21.43
surprised;0.39
neutral;41.88
angry;16.06
disgust;1.15
scared;9.85
happy;0.47
sad;25.92
surprised;0.12
neutral;46.43
angry;14.64
disgust;0.66
scared;11.72
happy;0.32
sad;30.43
