Emotions;Percent
neutral;48.92
angry;12.27
disgust;0.01
scared;23.22
happy;0.36
sad;28.02
surprised;11.31
neutral;24.81
angry;11.38
disgust;0.01
scared;23.17
happy;0.61
sad;24.29
surprised;7.77
neutral;32.78
angry;12.57
disgust;0.01
scared;18.91
happy;0.43
sad;29.12
surprised;9.23
neutral;29.73
angry;14.08
disgust;0.01
scared;19.75
happy;0.32
sad;30.43
surprised;9.23
neutral;26.19
angry;11.08
disgust;0.01
scared;22.71
happy;0.40
sad;26.91
surprised;10.34
neutral;28.56
angry;19.56
disgust;0.03
scared;21.29
happy;0.34
sad;38.26
surprised;1.21
neutral;19.31
angry;17.37
disgust;0.06
scared;29.14
happy;0.31
sad;34.35
surprised;0.74
neutral;18.03
angry;15.95
disgust;0.05
scared;25.59
happy;0.37
sad;37.43
surprised;0.63
neutral;19.98
angry;16.94
disgust;0.01
scared;22.96
happy;0.45
sad;33.83
surprised;2.94
neutral;22.87
angry;16.60
disgust;0.01
scared;23.21
happy;0.53
sad;33.70
surprised;1.94
neutral;24.01
angry;16.98
disgust;0.00
scared;22.04
happy;0.52
sad;32.11
surprised;2.67
neutral;25.68
angry;16.18
disgust;0.02
scared;23.08
happy;0.37
sad;31.16
surprised;2.81
neutral;26.37
angry;13.94
disgust;0.01
scared;27.45
happy;0.56
sad;24.74
surprised;5.21
neutral;28.09
angry;6.65
disgust;0.01
scared;13.88
happy;6.47
sad;5.54
surprised;12.15
neutral;55.30
angry;6.72
disgust;0.02
scared;13.37
happy;8.98
sad;5.34
surprised;12.99
neutral;52.58
angry;10.61
disgust;0.00
scared;26.37
happy;0.21
sad;32.99
surprised;8.94
neutral;20.88
angry;13.74
disgust;0.01
scared;22.45
happy;0.26
sad;31.25
surprised;5.18
neutral;27.11
angry;13.36
disgust;0.01
scared;22.99
happy;0.22
sad;33.00
surprised;5.54
neutral;24.89
angry;7.17
disgust;0.01
scared;12.77
happy;8.31
sad;6.22
surprised;14.47
neutral;51.04
angry;9.41
disgust;0.01
scared;17.76
happy;0.36
sad;38.28
surprised;4.55
neutral;29.63
angry;7.95
disgust;0.00
scared;17.50
happy;0.17
sad;39.29
surprised;11.78
neutral;23.30
angry;12.23
disgust;0.00
scared;19.47
happy;0.22
sad;33.83
surprised;8.25
neutral;26.00
angry;8.28
disgust;0.01
scared;17.01
happy;6.65
sad;6.29
surprised;6.27
neutral;55.49
angry;13.13
disgust;0.01
scared;19.10
happy;0.32
sad;30.85
surprised;15.87
neutral;20.72
angry;12.60
disgust;0.01
scared;17.15
happy;0.29
sad;36.06
surprised;4.48
neutral;29.41
angry;15.08
disgust;0.01
scared;16.09
happy;0.21
sad;28.38
surprised;5.23
neutral;34.99
angry;13.94
disgust;0.01
scared;18.26
happy;0.24
sad;30.26
surprised;12.16
neutral;25.13
angry;9.49
disgust;0.00
scared;21.59
happy;0.29
sad;30.13
surprised;7.44
neutral;31.07
angry;11.85
disgust;0.01
scared;21.50
happy;0.22
sad;27.31
surprised;9.63
neutral;29.48
angry;14.96
disgust;0.01
scared;19.09
happy;0.29
sad;31.35
surprised;7.95
neutral;26.36
angry;14.17
disgust;0.00
scared;19.71
happy;0.25
sad;31.24
surprised;9.71
neutral;24.91
angry;20.16
disgust;0.01
scared;17.99
happy;0.24
sad;27.66
surprised;9.80
neutral;24.16
angry;18.38
disgust;0.01
scared;15.93
happy;0.35
sad;26.30
surprised;7.81
neutral;31.22
angry;13.04
disgust;0.01
scared;17.27
happy;0.45
sad;31.35
surprised;5.88
neutral;32.00
angry;12.92
disgust;0.01
scared;19.87
happy;0.25
sad;25.76
surprised;13.50
neutral;27.69
angry;17.94
disgust;0.01
scared;15.52
happy;0.16
sad;27.51
surprised;7.97
neutral;30.90
angry;12.86
disgust;0.01
scared;18.55
happy;0.21
sad;30.27
surprised;11.33
neutral;26.78
angry;11.05
disgust;0.00
scared;23.10
happy;0.26
sad;29.10
surprised;11.77
neutral;24.71
angry;15.18
disgust;0.01
scared;20.86
happy;0.16
sad;32.46
surprised;7.73
neutral;23.59
angry;15.51
disgust;0.01
scared;21.36
happy;0.25
sad;29.57
surprised;8.77
neutral;24.52
angry;18.07
disgust;0.01
scared;28.19
happy;0.12
sad;25.16
surprised;10.37
neutral;18.08
angry;16.34
disgust;0.00
scared;21.46
happy;0.22
sad;25.30
surprised;16.06
neutral;20.62
angry;18.60
disgust;0.01
scared;23.60
happy;0.20
sad;22.43
surprised;20.41
neutral;14.75
angry;19.81
disgust;0.02
scared;19.25
happy;0.18
sad;23.19
surprised;8.63
neutral;28.93
angry;22.91
disgust;0.01
scared;22.01
happy;0.23
