Emotions;Percent
disgust;0.16
scared;7.91
happy;1.17
sad;23.95
surprised;0.24
neutral;57.67
angry;11.90
disgust;0.16
scared;9.51
happy;1.18
sad;27.84
surprised;0.24
neutral;49.17
angry;10.82
disgust;0.20
scared;10.04
happy;1.83
sad;23.91
surprised;0.37
neutral;52.83
angry;11.38
disgust;0.09
scared;7.00
happy;0.90
sad;22.24
surprised;0.21
neutral;58.18
angry;11.87
disgust;0.08
scared;6.51
happy;0.67
sad;25.27
surprised;0.19
neutral;55.42
angry;14.20
disgust;0.48
scared;9.85
happy;1.94
sad;23.74
surprised;0.35
neutral;49.44
angry;16.14
disgust;0.37
scared;11.45
happy;1.38
sad;26.71
surprised;0.32
neutral;43.64
angry;12.44
disgust;0.10
scared;8.95
happy;1.65
sad;27.61
surprised;0.34
neutral;48.90
angry;12.90
disgust;0.13
scared;7.35
happy;1.37
sad;26.49
surprised;0.24
neutral;51.53
angry;12.27
disgust;0.17
scared;6.95
happy;0.65
sad;25.73
surprised;0.18
neutral;54.06
angry;10.52
disgust;0.27
scared;7.05
happy;0.89
sad;27.09
surprised;0.29
neutral;53.89
angry;9.36
disgust;0.12
scared;7.04
happy;0.60
sad;23.45
surprised;0.31
neutral;59.12
angry;8.84
disgust;0.18
scared;5.96
happy;1.08
sad;24.20
surprised;0.27
neutral;59.47
angry;7.24
disgust;0.06
scared;6.64
happy;0.85
sad;24.51
surprised;0.24
neutral;60.47
angry;10.15
disgust;0.09
scared;9.68
happy;1.19
sad;30.34
surprised;0.20
neutral;48.35
angry;9.17
disgust;0.07
scared;7.16
happy;1.10
sad;24.16
surprised;0.16
neutral;58.18
angry;12.23
disgust;0.05
scared;9.04
happy;1.50
sad;29.05
surprised;0.23
neutral;47.90
angry;10.96
disgust;0.08
scared;9.29
happy;1.92
sad;28.25
surprised;0.23
neutral;49.28
angry;14.45
disgust;0.09
scared;7.75
happy;0.77
sad;28.85
surprised;0.21
neutral;47.88
angry;12.19
disgust;0.19
scared;8.81
happy;1.03
sad;27.43
surprised;0.21
neutral;50.14
angry;10.12
disgust;0.07
scared;6.31
happy;1.10
sad;29.68
surprised;0.16
neutral;52.55
angry;12.52
disgust;0.08
scared;8.21
happy;1.56
sad;29.13
surprised;0.25
neutral;48.26
angry;10.80
disgust;0.16
scared;9.45
happy;1.61
sad;25.58
surprised;0.25
neutral;52.14
angry;11.62
disgust;0.14
scared;9.90
happy;1.21
sad;30.10
surprised;0.23
neutral;46.79
angry;15.42
disgust;0.14
scared;7.94
happy;0.70
sad;24.61
surprised;0.21
neutral;50.98
angry;16.90
disgust;0.14
scared;10.15
happy;0.83
sad;26.99
surprised;0.27
neutral;44.72
angry;12.73
disgust;0.10
scared;8.19
happy;1.09
sad;26.32
surprised;0.31
neutral;51.26
angry;14.67
disgust;0.13
scared;7.66
happy;1.24
sad;27.76
surprised;0.25
neutral;48.30
angry;7.92
disgust;0.11
scared;6.77
happy;0.90
sad;26.07
surprised;0.23
neutral;58.01
angry;11.34
disgust;0.07
scared;7.87
happy;0.74
sad;25.71
surprised;0.18
neutral;54.08
angry;12.17
disgust;0.09
scared;8.09
happy;1.12
sad;23.25
surprised;0.25
neutral;55.02
angry;11.56
disgust;0.22
scared;10.97
happy;1.45
sad;25.27
surprised;0.35
neutral;50.18
angry;14.34
disgust;0.14
scared;9.40
happy;0.41
sad;28.36
surprised;0.24
neutral;47.11
angry;13.61
disgust;0.13
scared;9.04
happy;1.14
sad;28.38
surprised;0.25
neutral;47.44
angry;13.52
disgust;0.09
scared;5.54
happy;1.07
sad;30.74
surprised;0.21
neutral;48.82
angry;20.40
disgust;0.09
scared;7.72
happy;1.36
sad;34.20
surprised;0.20
neutral;36.03
angry;11.78
disgust;0.10
scared;6.92
happy;0.97
sad;33.29
surprised;0.29
neutral;46.64
angry;15.16
disgust;0.28
scared;7.19
happy;0.94
sad;30.11
surprised;0.19
neutral;46.14
angry;18.15
disgust;0.31
scared;10.95
happy;1.67
sad;27.55
surprised;0.34
neutral;41.02
angry;10.84
disgust;0.30
scared;8.51
happy;1.23
sad;33.54
surprised;0.20
neutral;45.38
angry;13.39
disgust;0.27
scared;7.94
happy;1.66
sad;28.38
surprised;0.32
neutral;48.03
angry;11.85
disgust;0.30
scared;8.41
happy;1.27
sad;27.77
surprised;0.27
neutral;50.12
angry;12.55
disgust;0.48
scared;8.41
happy;1.12
sad;28.15
surprised;0.28
neutral;49.01
angry;9.99
disgust;0.15
scared;8.95
happy;2.03
sad;30.51
surprised;0.34
neutral;48.03
angry;11.20
disgust;0.21
scared;7.82
happy;0.67
sad;28.27
surprised;0.21
neutral;51.63
angry;10.28
disgust;0.12
scared;6.42
happy;1.19
sad;19.93
surprised;0.38
neutral;61.68
angry;8.74
disgust;0.08
scared;7.52
happy;1.29
sad;23.11
surprised;0.29
neutral;58.98
angry;11.07
disgust;0.11
scared;7.38
happy;1.35
sad;30.10
surprised;0.17
neutral;49.81
angry;10.21
disgust;0.20
scared;8.83
happy;1.75
sad;22.50
surprised;0.27
neutral;56.24
angry;8.92
disgust;0.14
scared;8.11
happy;1.51
sad;27.11
surprised;0.34
neutral;53.88
angry;9.14
disgust;0.19
scared;7.02
happy;0.86
sad;25.61
surprised;0.22
neutral;56.96
angry;11.60
disgust;0.09
scared;7.75
happy;0.94
sad;21.34
surprised;0.26
neutral;58.02
angry;12.32
disgust;0.12
scared;7.14
happy;0.92
sad;26.74
surprised;0.26
neutral;52.51
angry;12.04
disgust;0.10
scared;6.21
happy;1.02
sad;20.40
surprised;0.27
neutral;59.96
angry;13.97
disgust;0.07
scared;8.90
happy;0.93
sad;23.98
surprised;0.23
neutral;51.92
angry;13.24
disgust;0.10
scared;8.55
happy;0.92
sad;23.28
surprised;0.31
neutral;53.60
angry;12.58
disgust;0.17
scared;9.21
happy;0.92
sad;24.57
surprised;0.28
neutral;52.27
angry;11.71
disgust;0.20
scared;8.11
happy;1.14
sad;23.20
surprised;0.27
neutral;55.37
angry;15.73
disgust;0.13
scared;7.65
happy;0.86
sad;26.45
surprised;0.27
neutral;48.92
angry;10.12
disgust;0.16
scared;8.59
happy;0.71
sad;23.58
surprised;0.27
neutral;56.56
angry;12.38
disgust;0.15
scared;7.78
happy;0.84
sad;28.12
surprised;0.26
neutral;50.47
angry;13.91
disgust;0.13
scared;8.64
happy;0.90
sad;27.51
surprised;0.26
neutral;48.65
angry;11.60
disgust;0.24
scared;7.79
happy;0.98
sad;22.21
surprised;0.32
neutral;56.86
angry;15.23
disgust;0.15
scared;8.94
happy;0.77
sad;28.26
surprised;0.24
neutral;46.40
angry;11.01
disgust;0.08
scared;9.94
happy;1.61
sad;29.53
surprised;0.20
neutral;47.63
angry;11.46
disgust;0.15
scared;9.86
happy;2.08
sad;29.64
surprised;0.31
neutral;46.50
angry;13.90
disgust;0.13
scared;8.84
happy;1.04
sad;25.39
surprised;0.23
neutral;50.47
angry;11.74
disgust;0.17
scared;9.08
happy;1.07
sad;25.36
surprised;0.32
neutral;52.26
angry;12.00
disgust;0.15
scared;6.75
happy;0.97
sad;26.72
surprised;0.21
neutral;53.20
angry;12.27
disgust;0.07
scared;8.05
happy;0.94
sad;21.47
surprised;0.19
neutral;57.01
angry;13.18
disgust;0.10
scared;8.07
happy;1.16
sad;26.28
surprised;0.29
neutral;50.92
angry;11.60
disgust;0.11
scared;6.97
happy;1.58
sad;24.68
surprised;0.24
neutral;54.82
angry;7.91
disgust;0.07
scared;5.58
happy;0.97
sad;20.35
surprised;0.20
neutral;64.92
angry;7.48
disgust;0.10
scared;5.94
happy;0.91
sad;20.56
surprised;0.23
neutral;64.78
angry;9.26
disgust;0.13
scared;6.12
happy;1.10
sad;25.49
surprised;0.21
neutral;57.69
angry;9.47
disgust;0.10
scared;6.40
happy;0.53
sad;28.92
surprised;0.25
neutral;54.33
angry;8.65
disgust;0.08
scared;6.68
happy;1.22
sad;19.99
surprised;0.28
neutral;63.08
angry;8.46
disgust;0.09
scared;6.19
happy;1.85
sad;19.13
surprised;0.27
neutral;64.02
angry;9.52
disgust;0.05
scared;6.78
happy;3.25
sad;21.68
surprised;0.32
neutral;58.40
angry;15.04
disgust;0.10
scared;7.78
happy;1.08
sad;18.61
surprised;0.32
neutral;57.08
angry;12.52
disgust;0.16
scared;10.75
happy;0.90
sad;14.69
surprised;0.45
neutral;60.53
angry;13.05
disgust;0.06
scared;7.06
happy;1.30
sad;17.47
surprised;0.26
neutral;60.80
angry;12.70
disgust;0.10
scared;6.68
happy;2.22
sad;25.47
surprised;0.22
neutral;52.61
angry;11.37
disgust;0.04
scared;6.13
happy;1.62
sad;20.12
surprised;0.23
neutral;60.51
angry;12.67
disgust;0.05
scared;6.76
happy;1.68
sad;17.60
surprised;0.27
neutral;60.98
angry;11.11
disgust;0.02
scared;7.79
