angry;disgust;scared;happy;sad;surprised;neutral
2.66;0.23;13.08;0.94;31.77;0.45;50.87
3.47;0.26;11.65;1.71;33.26;0.3;49.35
5.06;0.22;12.83;1.28;32.07;0.22;48.32
3.95;0.16;17.47;0.64;32.86;0.45;44.47
5.31;0.28;13.69;1.03;32.93;0.2;46.56
4.22;0.14;15.51;0.95;35.16;0.38;43.63
4.08;0.12;10.53;0.72;34.58;0.19;49.77
3.94;0.37;14.24;1.08;33.18;0.28;46.91
4.24;0.27;11.73;0.94;28.01;0.28;54.52
2.45;0.4;10.41;1.37;27.44;0.38;57.56
3.16;0.18;21.87;0.54;38.95;0.92;34.38
3.11;0.17;13.51;0.75;37.13;0.58;44.75
2.92;0.22;15.94;0.69;39.71;0.69;39.83
6.37;0.35;19.36;0.6;36.12;0.59;36.61
2.45;0.19;15.06;0.76;30.59;0.94;50.01
3.63;0.2;19.13;0.65;38.92;0.88;36.6
2.59;0.27;9.64;1.54;24.23;0.49;61.25
3.8;0.48;13.66;0.84;36.24;0.58;44.4
3.89;0.14;17.26;0.53;37.37;0.38;40.42
2.84;0.29;13.42;0.83;32.45;0.65;49.53
4.17;0.22;13.31;0.81;35.45;0.33;45.71
2.88;0.16;14.85;1.07;31.45;0.62;48.98
2.92;0.65;11.45;1.08;30.53;0.72;52.66
6.37;0.21;22.14;0.33;37.32;0.58;33.05
3.12;0.5;8.95;1.27;24.83;0.35;60.98
4.19;0.52;9.66;0.79;33.52;0.3;51.03
2.38;0.36;9.81;1.64;28.01;0.29;57.51
4.09;0.35;13.55;2.02;27.58;0.37;52.05
4.72;0.51;12.88;1.35;34.23;0.33;45.97
4.63;0.16;15.69;0.4;41.33;0.25;37.53
6.56;0.2;13.81;0.5;35.2;0.34;43.38
3.44;0.15;14.43;0.7;37.11;0.37;43.8
2.41;0.16;12.78;0.66;33.83;0.52;49.63
3.92;0.27;11.03;0.62;36.17;0.29;47.71
3.29;0.25;12.91;0.62;33.97;0.34;48.62
4.41;0.09;14.32;0.31;38.57;0.23;42.05
5.17;0.21;13.93;0.42;41.03;0.3;38.94
5.25;0.11;15.76;0.46;36.23;0.24;41.95
3.71;0.19;14.37;0.43;40.5;0.28;40.51
3.89;0.28;12.98;0.58;39.95;0.3;42.02
5.16;0.33;10.1;0.61;27.9;0.24;55.66
5.03;0.37;11.54;0.65;29.24;0.25;52.93
4.44;0.4;9.54;0.92;28.89;0.33;55.47
2.98;0.63;11.94;1.78;28.53;0.31;53.83
4.41;0.57;10.13;1.07;31.26;0.22;52.34
5.4;0.14;12.82;0.5;36.59;0.2;44.35
3.35;0.34;9.74;0.92;30.08;0.16;55.41
4.82;0.16;13.43;0.53;34.72;0.16;46.17
3.33;0.1;14.14;0.47;30.67;0.19;51.1
6.08;0.19;12.24;0.78;35.27;0.19;45.26
4.4;0.13;13.31;0.76;36.37;0.12;44.91
5.45;0.38;9.19;1.28;26.99;0.17;56.54
3.11;0.03;12.88;7.08;6.28;10.15;60.47
4.93;0.07;14.16;0.37;36.06;0.19;44.22
5.42;2.27;12.23;14.14;30.55;0.61;34.79
3.39;0.07;11.08;2.08;21.35;0.13;61.91
