angry;disgust;scared;happy;sad;surprised;neutral
3.17;0.02;8.27;1.03;25.5;0.62;61.4
1.38;0.01;4.52;1.32;14.42;1.13;77.23
1.93;0.0;8.51;1.28;26.61;0.5;61.17
3.65;0.02;13.39;1.95;19.17;1.53;60.29
3.69;0.05;14.41;1.87;19.14;1.01;59.83
1.98;0.02;10.52;1.06;17.97;1.48;66.98
2.72;0.01;12.83;1.59;32.07;0.8;49.99
2.72;0.03;9.88;2.52;20.25;1.77;62.82
0.74;0.01;5.63;1.23;14.04;1.03;77.33
1.69;0.01;9.02;2.98;21.27;1.53;63.49
1.95;0.02;7.6;2.43;17.19;1.04;69.77
1.08;0.0;5.95;1.12;16.41;1.04;74.4
1.28;0.01;6.95;0.97;13.5;1.32;75.97
1.39;0.01;6.89;1.59;11.08;1.69;77.34
2.21;0.02;7.3;1.3;18.69;0.72;69.76
2.41;0.02;6.48;1.37;18.05;0.62;71.06
2.41;0.01;7.68;0.77;15.19;0.7;73.23
1.74;0.02;6.11;1.16;14.03;0.85;76.08
1.99;0.01;5.54;1.09;16.3;0.6;74.48
2.1;0.02;9.13;2.17;17.77;0.72;68.11
2.58;0.01;11.01;1.11;15.95;2.63;66.71
1.1;0.01;1.54;1.07;8.98;0.19;87.1
0.88;0.01;1.49;1.25;7.79;0.35;88.23
3.21;0.02;4.99;1.22;16.12;1.82;72.62
2.13;0.01;3.93;0.87;16.64;0.2;76.22
1.74;0.04;2.98;1.61;11.46;0.5;81.67
1.54;0.01;2.57;1.03;14.34;0.1;80.41
1.03;0.01;1.63;0.86;10.38;0.14;85.95
2.01;0.03;3.18;0.83;12.63;0.95;80.36
1.95;0.02;3.69;1.04;15.53;0.32;77.45
1.79;0.03;4.42;0.95;17.98;0.35;74.48
1.12;0.01;5.28;1.12;15.94;0.49;76.05
1.49;0.01;3.1;0.68;12.55;0.3;81.87
1.53;0.01;3.75;1.76;14.02;0.46;78.48
1.24;0.01;2.43;0.95;10.64;0.17;84.56
2.84;0.07;7.33;16.83;16.11;0.26;56.56
6.57;1.57;8.9;51.58;6.61;1.49;23.28
11.89;1.34;12.27;25.55;10.15;5.73;33.07
15.46;0.85;14.39;13.85;5.05;10.48;39.92
3.4;0.04;12.48;6.5;7.02;2.74;67.81
14.98;1.05;45.24;2.19;8.56;10.79;17.19
6.26;0.14;42.61;3.17;10.85;6.96;30.0
4.32;0.55;44.6;4.91;9.25;15.44;20.93
3.63;0.12;22.26;36.19;7.11;10.82;19.87
3.03;0.01;15.68;5.3;5.97;6.67;63.33
2.49;0.13;18.05;46.64;8.82;5.31;18.56
5.55;0.73;50.78;3.58;11.52;9.02;18.83
4.26;0.11;20.1;36.95;7.02;12.7;18.85
7.53;1.84;42.82;2.3;8.02;9.59;27.91
2.35;0.04;28.29;2.12;7.47;2.27;57.47
1.83;0.05;21.58;2.07;7.97;3.19;63.3
0.49;0.0;7.47;0.42;6.62;0.64;84.37
0.39;0.01;4.93;0.72;5.36;0.82;87.77
1.24;0.09;12.13;1.94;8.31;4.0;72.29
0.98;0.02;10.38;1.48;30.03;0.35;56.75
1.43;0.03;5.48;0.36;11.88;0.61;80.2
1.79;0.0;9.41;0.53;29.21;1.4;57.66
1.93;0.01;3.46;0.24;10.6;0.43;83.32
1.37;0.0;4.18;0.21;14.96;0.45;78.82
1.76;0.02;6.03;0.36;17.31;0.77;73.77
2.18;0.02;5.38;0.64;22.99;0.4;68.39
1.76;0.03;3.41;1.01;14.26;0.22;79.31
1.95;0.01;6.53;0.7;20.17;0.54;70.1
1.66;0.01;4.08;0.53;9.78;0.63;83.31
1.19;0.02;3.02;1.22;9.14;0.31;85.09
1.96;0.02;3.52;0.8;10.37;0.63;82.69
0.99;0.02;2.63;1.01;8.37;0.33;86.65
1.75;0.02;10.27;0.87;18.17;1.43;67.49
2.14;0.02;7.05;0.89;17.43;0.72;71.75
1.18;0.02;5.63;0.75;12.59;1.0;78.82
2.02;0.01;6.87;0.85;9.81;1.88;78.55
1.72;0.01;4.2;0.7;15.13;1.12;77.12
2.24;0.04;3.76;2.36;9.93;1.04;80.63
1.78;0.02;3.98;1.86;8.91;0.74;82.71
1.97;0.01;5.41;0.76;14.47;1.04;76.33
1.35;0.01;5.02;1.68;7.68;3.06;81.21
2.2;0.02;9.73;1.54;11.52;2.87;72.13
