angry;disgust;scared;happy;sad;surprised;neutral
11.06;0.08;18.02;11.74;5.49;6.45;47.15
9.2;0.05;21.02;11.83;5.45;4.98;47.47
10.57;0.06;18.7;9.31;4.61;7.51;49.24
9.17;0.06;18.57;9.5;4.7;8.15;49.86
10.19;0.07;19.99;10.18;5.8;7.49;46.28
6.88;0.03;18.88;12.08;3.86;8.85;49.41
9.76;0.08;21.68;11.83;5.78;6.84;44.03
11.33;0.08;17.37;13.2;4.96;6.86;46.2
9.23;0.07;20.05;12.74;5.4;7.5;45.02
8.9;0.06;20.33;13.56;4.99;7.93;44.23
14.05;0.07;16.77;10.54;5.46;5.26;47.84
11.57;0.06;21.53;11.63;5.47;5.8;43.94
9.12;0.06;21.21;14.34;4.98;4.97;45.33
8.84;0.06;20.31;12.91;5.35;5.64;46.9
9.31;0.05;19.08;10.74;5.01;6.29;49.52
6.31;0.03;21.29;15.1;3.52;6.05;47.71
10.04;0.02;16.15;9.67;3.32;8.26;52.54
10.78;0.04;20.52;11.47;4.6;6.75;45.84
18.35;0.03;27.14;30.67;6.87;3.63;13.31
66.87;0.01;12.82;7.31;3.9;0.47;8.62
19.87;0.69;17.31;38.65;5.63;3.84;14.01
68.11;0.02;8.97;14.0;1.94;0.37;6.59
70.61;0.02;8.9;8.71;3.59;0.29;7.88
46.91;0.04;9.59;21.26;7.67;0.22;14.31
51.17;0.03;10.9;16.92;8.85;0.21;11.92
51.82;0.03;9.19;17.61;6.2;0.21;14.93
53.34;0.07;7.7;25.54;2.85;1.07;9.43
49.03;0.06;8.94;30.63;2.34;1.14;7.87
22.9;0.16;13.33;6.56;8.58;0.55;47.92
12.87;0.16;16.28;13.6;5.96;7.51;43.62
21.61;0.41;9.49;37.46;14.79;1.1;15.15
10.72;0.47;5.8;52.07;8.43;1.42;21.08
8.58;0.06;20.62;11.53;5.16;9.28;44.77
17.72;0.04;15.26;10.16;3.65;7.02;46.15
2.48;0.08;20.38;4.0;59.41;1.38;12.28
9.37;0.05;28.16;14.7;7.36;21.37;19.0
44.69;0.6;28.07;7.75;12.44;1.98;4.48
68.37;1.89;13.52;4.84;8.29;1.0;2.1
13.88;2.17;9.25;48.06;11.71;2.32;12.61
6.26;1.39;5.95;64.46;8.13;1.45;12.36
44.02;0.42;8.18;37.31;6.61;0.82;2.64
29.83;0.87;13.83;35.68;13.37;0.48;5.95
5.49;0.29;4.23;64.2;8.92;0.6;16.29
8.05;0.32;5.8;61.08;12.11;0.29;12.35
31.31;33.92;6.67;19.17;5.12;2.21;1.61
27.02;33.78;6.24;22.68;6.08;2.71;1.49
31.27;32.94;4.48;21.86;5.84;2.09;1.53
42.06;23.67;8.51;14.85;7.34;1.67;1.9
40.34;13.03;11.04;22.49;8.63;2.37;2.11
10.17;1.89;4.28;64.86;9.63;0.3;8.88
36.45;6.87;10.21;30.22;12.23;0.71;3.31
40.31;21.34;7.41;19.55;7.79;1.7;1.91
38.69;26.6;7.5;17.5;6.75;1.49;1.47
48.49;16.01;11.17;11.94;9.2;1.16;2.04
41.94;29.39;8.39;9.64;7.37;1.48;1.79
47.06;21.23;8.41;11.22;8.75;1.46;1.89
40.75;23.15;7.5;15.73;9.04;1.76;2.08
34.61;28.8;7.68;16.44;9.64;1.21;1.63
46.09;23.24;5.02;16.51;6.67;0.58;1.89
12.86;0.1;21.71;13.11;8.08;15.72;28.41
5.81;1.47;17.54;34.55;4.8;16.72;19.09
12.41;0.22;55.07;9.48;8.3;3.59;10.93
12.16;0.03;20.36;10.15;6.99;27.9;22.4
11.47;0.02;19.62;10.43;7.87;24.57;26.02
13.35;0.02;16.2;11.31;7.47;26.98;24.67
10.43;0.01;16.62;8.92;6.72;26.44;30.86
8.69;0.0;14.43;4.8;2.52;8.86;60.69
7.64;0.01;14.36;7.88;5.82;30.48;33.81
10.97;0.03;18.61;12.39;4.6;5.02;48.39
8.91;0.0;13.39;4.49;2.12;7.72;63.37
8.32;0.0;13.04;4.15;2.12;7.69;64.68
9.09;0.0;13.78;5.43;2.26;7.9;61.54
6.9;0.02;16.05;9.2;6.22;30.09;31.52
7.11;0.01;15.97;9.27;5.62;29.67;32.35
7.1;0.02;16.54;8.79;6.57;26.89;34.09
6.54;0.02;16.85;9.27;5.95;31.37;29.99
10.16;0.24;16.21;19.22;4.1;13.15;36.91
20.31;0.05;5.59;2.75;52.51;0.02;18.77
9.66;0.02;23.86;11.84;3.96;8.14;42.51
6.54;0.01;17.09;8.25;6.15;30.72;31.23
9.76;0.03;19.65;11.69;5.07;9.33;44.47
6.46;0.02;14.91;9.21;5.14;38.26;26.0
6.97;0.01;15.52;8.73;4.99;33.47;30.31
10.43;0.03;18.66;11.5;4.79;6.75;47.85
12.68;0.03;18.59;12.33;4.94;5.62;45.8
12.41;0.18;47.15;20.53;7.37;4.1;8.24
14.03;0.02;19.08;12.17;4.07;7.0;43.62
12.16;0.02;21.47;12.86;4.16;6.51;42.82
14.3;0.02;21.07;12.57;4.61;6.28;41.14
12.71;0.15;43.47;10.5;15.11;1.77;16.29
11.05;0.27;46.51;7.79;17.49;3.13;13.77
9.07;0.26;49.51;10.16;16.09;2.26;12.65
