angry;disgust;scared;happy;sad;surprised;neutral
7.65;0.06;23.37;11.33;9.5;12.96;35.13
5.32;0.15;8.82;30.9;6.2;13.45;35.17
3.35;0.62;24.73;13.66;12.29;18.64;26.72
8.79;0.69;24.57;22.65;14.38;5.66;23.25
6.11;0.19;20.01;19.91;11.47;15.7;26.62
9.02;0.37;0.87;82.8;2.86;0.94;3.13
5.35;0.13;18.82;25.6;12.01;5.88;32.21
4.38;0.54;22.45;22.54;12.33;14.67;23.1
4.7;0.41;31.3;18.7;11.83;7.13;25.94
4.92;0.14;27.29;21.18;8.4;15.99;22.07
49.41;0.19;7.71;31.3;5.45;2.27;3.66
4.78;0.23;29.06;19.31;15.62;9.0;22.01
1.48;0.0;0.9;83.53;6.78;0.02;7.29
5.26;0.05;30.14;18.19;9.68;7.13;29.55
4.46;0.18;28.71;18.61;10.74;14.73;22.57
5.41;0.17;26.18;15.35;8.28;21.92;22.69
6.7;0.25;24.94;21.68;7.57;10.16;28.7
3.81;0.73;22.36;16.58;9.41;20.64;26.47
10.44;0.35;25.16;19.01;9.26;16.58;19.19
7.08;0.61;23.63;27.74;10.44;6.62;23.88
7.66;0.22;19.44;26.33;13.14;5.66;27.56
8.6;0.4;22.46;20.37;17.02;4.33;26.81
5.85;0.24;29.0;14.28;13.98;6.33;30.33
4.53;0.09;13.55;42.37;10.04;3.11;26.3
5.56;0.26;15.86;29.51;13.03;3.1;32.69
7.16;0.14;21.89;30.68;13.18;2.86;24.1
6.7;0.18;27.4;18.5;18.84;4.3;24.08
7.6;0.18;35.57;15.58;14.31;4.52;22.24
6.64;0.3;35.83;11.89;20.2;2.66;22.48
5.78;0.38;36.05;13.69;14.8;4.1;25.19
6.25;0.17;21.33;16.6;14.39;1.92;39.34
6.53;0.17;35.92;12.9;14.94;4.01;25.54
6.42;0.16;41.35;13.41;13.32;4.05;21.29
8.16;0.35;31.46;10.5;14.41;6.91;28.2
8.78;0.2;37.24;10.18;14.25;5.0;24.35
8.5;0.38;36.16;18.16;12.73;4.35;19.72
7.77;0.92;25.59;17.34;14.75;6.16;27.47
6.45;0.42;36.56;15.85;12.16;6.9;21.66
5.37;0.65;30.74;19.35;14.82;10.01;19.05
3.02;1.13;26.01;22.03;13.77;8.91;25.14
3.35;0.47;28.05;19.57;11.3;9.77;27.48
3.89;1.09;23.03;18.37;12.06;9.81;31.75
4.33;0.48;33.57;18.18;15.99;7.96;19.49
3.64;0.18;30.48;24.54;11.0;7.74;22.41
3.98;0.42;23.92;22.08;13.55;7.38;28.67
3.08;0.42;21.17;23.8;14.04;7.6;29.88
3.67;0.41;21.27;23.56;13.39;7.48;30.21
3.91;0.26;23.7;24.24;13.67;7.68;26.54
3.18;0.34;22.48;22.1;15.23;7.03;29.64
2.79;0.22;20.12;33.2;10.6;6.53;26.54
55.6;2.13;5.61;23.87;4.35;0.73;7.7
3.2;0.23;16.76;35.97;10.39;7.2;26.23
3.04;0.24;14.91;43.33;12.18;4.59;21.7
2.71;0.12;18.26;36.45;11.85;6.89;23.72
2.76;0.33;16.97;34.69;10.87;7.52;26.86
4.18;0.24;19.63;27.17;16.88;5.39;26.5
3.37;0.73;22.72;26.53;15.6;5.03;26.0
2.81;0.81;24.73;20.17;17.2;10.04;24.23
3.3;0.53;24.9;20.21;15.21;7.97;27.88
3.66;0.56;25.17;26.27;12.81;7.18;24.34
2.89;0.3;24.06;25.9;9.97;12.91;23.97
3.84;0.24;25.2;22.51;11.87;10.3;26.04
4.4;0.59;26.55;24.33;14.17;5.29;24.65
3.78;0.47;30.76;17.82;14.34;5.19;27.62
3.0;0.64;27.94;20.62;13.92;6.15;27.73
4.82;0.46;23.62;26.4;12.39;5.82;26.49
3.57;0.28;32.36;19.96;11.87;6.45;25.51
5.84;0.4;36.11;15.37;14.78;3.68;23.82
6.8;0.24;30.99;18.22;17.87;2.7;23.18
5.53;0.75;31.11;15.24;15.9;4.87;26.61
8.9;0.37;31.46;18.29;14.12;4.49;22.37
10.08;0.22;29.9;22.88;12.63;3.44;20.85
6.91;0.38;34.04;16.96;13.73;4.25;23.73
7.25;0.55;32.45;17.97;13.87;2.93;24.99
7.65;0.39;28.22;21.11;14.51;3.11;25.01
6.91;0.42;32.03;18.27;16.22;2.77;23.36
11.12;0.43;32.27;19.05;13.18;4.06;19.89
10.95;0.49;28.98;19.54;14.78;3.18;22.08
5.94;0.28;25.14;25.84;12.69;4.56;25.54
7.15;0.62;27.15;23.67;12.06;3.87;25.48
6.62;0.3;26.88;25.92;14.57;4.28;21.42
6.2;0.13;19.54;31.4;15.93;4.6;22.2
8.48;0.25;22.02;28.31;15.34;4.1;21.5
6.74;0.08;21.13;29.57;15.03;3.64;23.81
6.48;0.43;25.21;26.41;8.4;6.55;26.52
7.13;0.28;28.67;21.0;13.01;5.04;24.87
6.56;0.27;29.37;19.3;12.2;3.23;29.07
4.35;0.15;27.0;21.54;10.8;5.43;30.73
6.01;0.11;28.42;18.1;12.39;4.64;30.33
4.34;0.13;29.53;18.8;11.54;5.21;30.46
5.43;0.11;23.21;27.72;14.21;4.06;25.27
6.06;0.39;24.42;25.95;15.73;3.83;23.61
6.52;0.3;28.83;22.39;13.51;2.71;25.75
6.16;0.37;32.79;15.86;12.78;3.63;28.4
6.1;0.42;27.09;14.13;15.99;2.93;33.35
6.04;0.52;25.21;17.39;20.16;3.2;27.48
6.43;0.35;29.45;15.24;18.11;3.39;27.03
6.58;0.24;22.25;23.94;17.16;3.0;26.83
6.2;0.44;27.47;17.72;17.74;4.09;26.33
5.81;0.41;20.57;15.75;21.69;3.63;32.14
6.1;0.35;21.17;16.17;22.94;3.24;30.03
5.12;0.4;24.22;23.35;17.77;3.3;25.84
7.22;0.87;25.59;16.11;21.44;4.45;24.32
5.97;0.68;24.62;18.13;21.22;2.95;26.43
6.9;0.72;26.88;18.72;18.4;3.38;25.0
6.41;0.6;28.65;17.3;17.72;3.5;25.82
6.26;0.98;23.7;22.78;13.99;4.78;27.51
6.17;0.35;38.06;13.9;15.85;4.26;21.42
6.91;0.33;36.34;14.21;15.45;3.88;22.88
5.75;0.47;29.94;16.78;14.18;6.19;26.7
7.13;0.34;30.1;18.08;15.6;4.69;24.06
7.06;0.16;29.52;21.26;15.55;3.65;22.81
6.86;0.16;31.31;18.54;15.53;4.09;23.51
9.83;0.29;32.73;15.36;15.21;4.22;22.37
7.89;0.43;27.79;19.84;16.25;3.2;24.6
7.33;0.27;28.35;19.2;14.85;3.95;26.05
6.48;0.21;26.84;22.76;17.09;3.4;23.22
5.19;0.25;25.24;23.94;17.37;4.11;23.9
4.93;0.19;27.0;21.16;24.43;3.82;18.46
5.21;0.16;28.41;17.21;24.34;2.35;22.33
4.44;0.15;32.83;16.38;20.31;4.98;20.92
5.3;0.08;33.53;14.5;23.67;2.83;20.09
6.02;0.28;28.44;16.67;22.82;3.82;21.95
5.74;0.32;31.21;14.12;17.11;4.2;27.3
5.87;0.39;29.15;16.09;17.51;4.11;26.87
5.96;0.44;28.19;16.44;18.29;3.3;27.38
5.27;0.16;29.07;14.51;19.46;2.6;28.93
7.31;0.19;26.09;18.12;18.96;3.79;25.53
3.92;0.24;29.29;17.58;16.39;4.16;28.41
5.84;0.17;26.77;20.48;19.86;2.76;24.13
4.78;0.15;31.58;16.51;21.05;2.7;23.23
4.73;0.47;23.31;20.35;21.01;3.25;26.87
6.34;0.72;18.91;17.02;25.9;3.11;28.0
4.39;0.36;23.24;22.46;18.64;4.86;26.05
5.07;0.85;22.98;15.83;16.11;5.41;33.76
4.61;0.05;28.3;15.3;14.63;2.03;35.08
4.15;0.04;19.89;20.51;22.51;1.54;31.35
5.22;0.15;28.01;21.32;14.28;4.62;26.4
5.61;2.9;26.86;13.38;13.87;11.36;26.03
5.1;1.1;24.86;16.46;15.84;6.05;30.6
8.05;1.15;33.0;8.86;15.07;7.21;26.66
7.1;1.41;23.02;14.89;12.2;9.23;32.16
8.18;0.27;26.82;19.42;11.39;5.72;28.21
8.03;0.63;22.74;21.21;11.8;8.12;27.46
5.29;0.31;20.85;14.27;20.04;4.38;34.87
6.58;0.47;30.97;17.11;12.77;13.73;18.36
5.27;0.9;27.38;17.16;17.94;8.09;23.27
4.85;0.99;26.6;16.6;13.72;14.39;22.85
4.87;0.48;21.73;24.78;12.58;12.4;23.14
3.28;0.31;19.44;24.5;10.54;11.96;29.97
3.25;0.43;22.12;22.65;17.38;7.87;26.3
3.02;0.25;19.08;20.22;14.94;9.43;33.05
1.74;0.0;1.15;71.6;7.23;0.12;18.16
3.31;0.19;22.69;13.24;10.3;20.61;29.66
2.99;0.13;21.01;13.97;12.05;15.17;34.67
3.88;0.08;20.18;16.62;8.37;16.43;34.44
0.49;0.0;0.41;77.11;5.22;0.05;16.72
4.7;0.08;22.57;13.65;7.53;16.15;35.32
3.63;0.11;22.44;10.13;7.91;15.75;40.03
5.17;0.05;22.38;14.86;6.77;16.11;34.67
5.46;0.05;22.97;22.09;7.97;11.91;29.55
3.17;0.07;23.79;14.39;13.86;10.57;34.14
4.0;0.05;24.64;14.96;9.62;18.36;28.37
4.24;0.08;25.05;13.76;10.46;12.76;33.67
3.92;0.09;27.29;11.27;11.06;13.87;32.5
3.46;0.1;23.74;12.94;10.1;14.54;35.12
3.83;0.15;23.77;8.79;11.98;19.0;32.48
3.88;0.23;27.47;9.31;11.92;15.13;32.06
4.61;0.23;25.01;12.2;13.91;11.83;32.19
4.76;0.17;29.61;9.07;12.01;12.18;32.19
4.02;0.21;26.63;10.41;14.58;10.41;33.74
4.88;0.34;28.68;9.29;14.75;11.26;30.8
4.32;0.23;21.21;14.63;14.87;10.74;33.99
3.8;0.18;26.37;11.3;11.28;12.26;34.81
4.7;0.24;26.69;14.63;9.47;12.96;31.3
4.47;0.23;29.05;10.44;10.44;14.74;30.63
4.4;0.13;25.99;14.0;9.52;16.52;29.43
4.2;0.17;26.42;14.06;9.83;14.48;30.84
3.42;0.14;25.94;11.58;9.72;14.37;34.83
3.9;0.36;25.56;12.68;11.49;14.63;31.38
4.63;0.46;21.55;17.33;12.09;13.11;30.83
4.4;0.01;0.65;91.19;0.67;1.43;1.64
4.46;0.4;24.29;16.2;13.25;8.32;33.07
3.35;0.67;20.18;14.35;15.85;12.12;33.49
2.56;0.31;17.99;16.9;10.74;17.53;33.98
3.45;0.33;20.13;15.04;14.72;10.88;35.44
3.24;0.42;23.56;15.59;15.11;10.01;32.06
3.8;0.28;21.38;19.65;15.17;8.98;30.74
2.97;0.49;20.38;14.38;14.96;13.73;33.09
11.52;0.09;11.61;29.65;16.86;1.76;28.5
4.57;0.2;23.54;18.43;8.66;15.26;29.34
5.4;0.1;23.05;19.05;11.42;11.67;29.31
