Emotions;Percent
surprised;0.05
neutral;85.33
angry;1.54
disgust;0.19
scared;1.48
happy;8.60
sad;3.62
surprised;0.06
neutral;84.51
angry;2.00
disgust;0.07
scared;2.30
happy;10.93
sad;6.75
surprised;0.03
neutral;77.91
angry;2.20
disgust;0.21
scared;2.03
happy;9.13
sad;4.66
surprised;0.04
neutral;81.72
angry;5.73
disgust;0.07
scared;5.10
happy;10.19
sad;9.16
surprised;0.24
neutral;69.51
angry;2.39
disgust;0.10
scared;2.34
happy;4.91
sad;3.86
surprised;0.09
neutral;86.32
angry;3.09
disgust;0.26
scared;2.04
happy;6.86
sad;4.62
surprised;0.07
neutral;83.06
angry;2.81
disgust;0.20
scared;2.14
happy;4.63
sad;4.53
surprised;0.07
neutral;85.62
angry;3.38
disgust;0.15
scared;2.28
happy;5.72
sad;5.02
surprised;0.08
neutral;83.37
angry;3.15
disgust;0.38
scared;2.87
happy;6.95
sad;3.66
surprised;0.04
neutral;82.94
angry;3.45
disgust;0.25
scared;3.05
happy;9.53
sad;6.36
surprised;0.06
neutral;77.30
angry;1.64
disgust;0.13
scared;1.74
happy;5.94
sad;4.56
surprised;0.06
neutral;85.93
angry;2.09
disgust;0.13
scared;2.58
happy;4.36
sad;4.34
surprised;0.07
neutral;86.42
angry;1.44
disgust;0.78
scared;1.97
happy;5.02
sad;3.93
surprised;0.07
neutral;86.79
angry;3.43
disgust;0.43
scared;1.11
happy;1.70
sad;5.75
surprised;0.10
neutral;87.48
angry;3.12
disgust;0.02
scared;1.21
happy;1.58
sad;4.01
surprised;0.14
neutral;89.94
angry;10.21
disgust;0.10
scared;1.78
happy;1.78
sad;5.98
surprised;0.23
neutral;79.92
angry;5.72
disgust;0.07
scared;2.55
happy;4.36
sad;6.37
surprised;0.38
neutral;80.55
angry;5.88
disgust;0.01
scared;3.62
happy;7.20
sad;6.63
surprised;0.53
neutral;76.14
angry;3.75
disgust;0.05
scared;6.48
happy;7.84
sad;7.69
surprised;0.39
neutral;73.81
angry;10.64
disgust;0.14
scared;10.28
happy;4.34
sad;7.53
surprised;0.72
neutral;66.35
angry;7.89
disgust;0.03
scared;7.98
happy;7.67
sad;5.37
surprised;0.35
neutral;70.71
angry;4.10
disgust;0.01
scared;7.23
happy;25.55
sad;4.15
surprised;0.67
neutral;58.30
angry;11.51
disgust;0.01
scared;8.23
happy;33.59
sad;3.52
surprised;0.84
neutral;42.30
angry;14.54
disgust;0.00
scared;12.34
happy;22.92
sad;11.79
surprised;0.32
neutral;38.09
angry;12.93
disgust;0.00
scared;10.42
happy;21.87
sad;7.23
surprised;0.86
neutral;46.68
angry;16.50
disgust;0.00
scared;21.21
happy;18.38
sad;14.44
surprised;1.71
neutral;27.76
angry;14.35
disgust;0.01
scared;13.61
happy;34.49
sad;14.77
surprised;1.16
neutral;21.61
angry;22.23
disgust;0.01
scared;8.23
happy;29.25
sad;11.37
surprised;0.96
neutral;27.95
angry;11.48
disgust;0.00
scared;3.89
happy;53.78
sad;8.04
surprised;0.22
neutral;22.60
angry;11.14
disgust;0.33
scared;7.66
happy;40.78
sad;26.77
surprised;0.12
neutral;13.21
angry;13.62
disgust;0.01
scared;4.72
happy;47.72
sad;15.29
surprised;0.08
neutral;18.57
angry;20.27
disgust;0.03
scared;9.32
happy;34.00
sad;13.37
surprised;0.29
neutral;22.72
angry;9.81
disgust;0.01
scared;10.30
happy;34.23
sad;15.09
surprised;0.15
neutral;30.41
angry;14.35
disgust;0.00
scared;3.93
happy;55.88
sad;8.96
surprised;0.24
neutral;16.64
angry;12.12
disgust;0.00
scared;2.61
happy;68.64
sad;5.40
surprised;0.25
neutral;10.98
angry;6.10
disgust;0.00
scared;3.86
happy;70.73
sad;7.35
surprised;0.08
neutral;11.88
angry;17.96
disgust;0.03
scared;6.44
happy;35.67
sad;7.98
surprised;0.34
neutral;31.58
angry;10.21
disgust;0.03
scared;4.25
happy;61.24
sad;4.44
surprised;0.29
neutral;19.54
angry;15.90
disgust;0.03
scared;23.47
happy;12.87
sad;4.52
surprised;4.91
neutral;38.31
angry;16.10
disgust;0.03
scared;23.10
happy;12.61
sad;4.75
surprised;4.12
neutral;39.30
angry;15.53
disgust;0.03
scared;12.23
happy;29.58
sad;10.66
surprised;0.19
neutral;31.78
angry;18.39
disgust;0.03
scared;11.29
happy;16.23
sad;9.09
surprised;0.18
neutral;44.78
