Emotions;Percent
disgust;2.43
scared;9.72
happy;18.27
sad;15.22
surprised;20.28
neutral;28.37
angry;14.95
disgust;0.29
scared;39.31
happy;11.99
sad;6.12
surprised;6.22
neutral;21.11
angry;7.66
disgust;0.35
scared;37.72
happy;19.42
sad;4.64
surprised;7.05
neutral;23.17
angry;3.28
disgust;1.24
scared;12.77
happy;14.83
sad;11.07
surprised;17.73
neutral;39.08
angry;4.85
disgust;1.43
scared;13.14
happy;9.24
sad;12.08
surprised;21.47
neutral;37.79
angry;3.90
disgust;0.02
scared;14.64
happy;5.35
sad;4.22
surprised;14.59
neutral;57.28
angry;4.48
disgust;0.94
scared;15.77
happy;9.86
sad;13.10
surprised;18.70
neutral;37.15
angry;8.04
disgust;0.15
scared;40.36
happy;13.63
sad;4.94
surprised;5.25
neutral;27.63
angry;2.80
disgust;0.72
scared;10.01
happy;11.33
sad;11.15
surprised;33.20
neutral;30.78
angry;3.86
disgust;0.01
scared;15.44
happy;6.29
sad;4.13
surprised;16.10
neutral;54.16
angry;7.05
disgust;0.20
scared;43.75
happy;18.19
sad;5.27
surprised;4.56
neutral;20.97
angry;6.35
disgust;0.13
scared;45.75
happy;11.92
sad;5.06
surprised;6.18
neutral;24.61
angry;7.13
disgust;2.70
scared;14.97
happy;16.46
sad;10.49
surprised;25.58
neutral;22.68
angry;4.93
disgust;1.20
scared;16.70
happy;11.67
sad;9.74
surprised;22.92
neutral;32.85
angry;3.37
disgust;0.82
scared;8.33
happy;17.83
sad;9.34
surprised;29.47
neutral;30.84
angry;6.96
disgust;2.73
scared;13.59
happy;9.07
sad;9.97
surprised;10.40
neutral;47.28
angry;6.28
disgust;1.19
scared;11.71
happy;7.06
sad;9.79
surprised;17.37
neutral;46.61
angry;3.82
disgust;3.69
scared;14.55
happy;14.64
sad;9.02
surprised;12.55
neutral;41.73
angry;4.50
disgust;2.00
scared;8.79
happy;24.21
sad;7.28
surprised;17.39
neutral;35.83
angry;4.38
disgust;1.50
scared;6.88
happy;30.20
sad;7.66
surprised;14.73
neutral;34.63
angry;3.11
disgust;5.37
scared;6.96
happy;6.12
sad;4.96
surprised;12.40
neutral;61.09
angry;4.57
disgust;6.70
scared;9.33
happy;10.88
sad;8.99
surprised;11.35
neutral;48.19
angry;2.84
disgust;2.09
scared;6.82
happy;17.64
sad;8.09
surprised;23.15
neutral;39.37
angry;5.21
disgust;14.14
scared;10.19
happy;11.39
sad;9.07
surprised;4.54
neutral;45.46
angry;4.27
disgust;9.38
scared;11.33
happy;16.57
sad;8.12
surprised;8.19
neutral;42.15
angry;6.57
disgust;0.19
scared;37.84
happy;19.25
sad;3.59
surprised;6.08
neutral;26.49
angry;3.50
disgust;2.37
scared;8.84
happy;23.16
sad;5.83
surprised;10.50
neutral;45.80
angry;2.53
disgust;5.50
scared;8.50
happy;15.47
sad;7.00
surprised;11.73
neutral;49.27
angry;2.67
disgust;2.92
scared;5.79
happy;8.15
sad;6.31
surprised;8.32
neutral;65.83
angry;3.80
disgust;1.21
scared;11.94
happy;14.47
sad;13.92
surprised;11.63
neutral;43.03
angry;4.23
disgust;2.79
scared;10.93
happy;14.59
sad;12.65
surprised;17.03
neutral;37.77
angry;5.16
disgust;2.72
scared;10.87
happy;15.37
sad;10.56
surprised;21.79
neutral;33.52
angry;4.35
disgust;0.00
scared;12.80
happy;4.17
sad;3.13
surprised;25.93
neutral;49.63
angry;11.35
disgust;0.24
scared;35.49
happy;22.99
sad;6.53
surprised;4.69
neutral;18.72
angry;4.45
disgust;1.73
scared;10.82
happy;6.06
sad;12.27
surprised;16.68
neutral;48.01
angry;4.91
disgust;1.85
scared;11.57
happy;6.44
sad;13.08
surprised;15.97
neutral;46.18
angry;3.86
disgust;1.76
scared;8.54
happy;8.28
sad;12.32
surprised;15.90
neutral;49.35
angry;3.28
disgust;4.38
scared;7.80
happy;17.00
sad;8.37
surprised;22.20
neutral;36.97
angry;4.54
disgust;8.95
scared;11.11
happy;12.73
sad;9.59
surprised;7.53
neutral;45.55
angry;3.58
disgust;2.83
scared;10.41
happy;18.59
sad;10.14
surprised;14.48
neutral;39.96
angry;2.83
disgust;2.22
scared;8.22
happy;10.01
sad;7.56
surprised;15.90
neutral;53.27
angry;5.04
disgust;0.03
scared;20.00
happy;7.35
sad;6.90
surprised;11.95
neutral;48.73
angry;3.62
disgust;0.01
scared;18.49
happy;6.36
sad;4.04
surprised;17.07
neutral;50.42
angry;4.32
disgust;8.23
scared;10.38
happy;16.12
sad;10.55
surprised;6.80
neutral;43.59
angry;7.39
disgust;1.39
scared;10.15
happy;10.30
sad;14.60
surprised;6.41
neutral;49.76
angry;3.76
disgust;3.97
scared;7.33
happy;26.32
sad;8.18
surprised;11.42
neutral;39.02
angry;5.12
disgust;0.16
scared;31.81
happy;27.37
sad;4.47
surprised;6.07
neutral;24.99
angry;11.42
disgust;0.16
scared;40.05
happy;17.50
sad;6.95
surprised;4.51
neutral;19.41
angry;3.02
disgust;14.06
scared;8.05
happy;8.37
sad;7.75
surprised;11.18
neutral;47.57
angry;3.95
disgust;0.00
scared;15.40
happy;4.34
sad;3.32
surprised;24.59
neutral;48.41
angry;4.43
disgust;6.49
scared;7.96
happy;7.17
sad;8.33
surprised;19.54
neutral;46.08
angry;4.28
disgust;0.01
scared;15.68
happy;4.44
sad;3.45
surprised;25.15
neutral;46.99
angry;3.40
disgust;5.81
scared;10.45
happy;10.97
sad;6.48
surprised;24.66
neutral;38.23
angry;4.32
disgust;0.00
scared;15.84
happy;4.69
sad;2.79
surprised;20.45
neutral;51.91
angry;4.70
disgust;1.09
scared;7.02
happy;32.70
sad;6.14
surprised;9.91
neutral;38.44
angry;4.34
disgust;0.01
scared;16.33
happy;6.19
sad;3.85
surprised;25.79
neutral;43.49
angry;2.84
disgust;2.46
scared;6.27
happy;17.81
sad;5.72
surprised;8.26
neutral;56.64
angry;3.86
disgust;0.01
scared;16.03
happy;7.95
sad;5.67
surprised;10.76
neutral;55.71
angry;4.18
disgust;0.04
scared;14.04
happy;7.62
sad;5.85
surprised;27.21
neutral;41.06
angry;4.88
disgust;1.67
scared;8.45
happy;33.59
sad;4.72
surprised;13.48
neutral;33.22
angry;5.59
disgust;3.33
scared;5.03
happy;24.98
sad;4.02
surprised;7.82
neutral;49.23
angry;3.69
disgust;2.30
scared;9.42
happy;34.73
sad;7.12
surprised;13.74
neutral;28.99
angry;3.44
disgust;0.65
scared;6.15
happy;26.84
sad;6.12
surprised;18.11
neutral;38.69
angry;6.00
disgust;2.85
scared;9.33
happy;15.25
sad;11.63
surprised;13.27
neutral;41.67
angry;5.91
disgust;1.71
scared;7.44
happy;10.41
sad;5.96
surprised;11.84
neutral;56.73
angry;3.47
disgust;6.40
scared;9.73
happy;24.05
sad;6.79
surprised;16.26
neutral;33.29
angry;3.79
disgust;2.07
scared;8.05
happy;34.17
sad;5.48
surprised;10.89
neutral;35.54
angry;3.43
disgust;1.33
scared;8.49
happy;9.51
sad;5.17
surprised;9.60
neutral;62.47
angry;9.58
disgust;1.62
scared;11.58
happy;18.81
sad;9.94
surprised;21.15
neutral;27.32
angry;3.46
disgust;2.12
scared;6.61
happy;9.34
sad;4.52
surprised;7.15
neutral;66.79
angry;3.05
disgust;1.73
scared;8.52
happy;16.24
sad;5.24
surprised;16.15
neutral;49.07
angry;3.77
disgust;1.68
scared;7.13
happy;8.75
sad;5.00
surprised;5.55
neutral;68.12
angry;5.24
disgust;1.52
scared;16.57
happy;28.95
sad;11.33
surprised;17.18
neutral;19.21
angry;5.11
disgust;1.07
scared;8.87
happy;15.17
sad;8.56
surprised;11.71
neutral;49.52
angry;5.02
disgust;4.12
scared;10.35
happy;16.92
sad;7.85
surprised;13.89
neutral;41.85
angry;3.75
disgust;1.91
scared;6.48
happy;29.98
sad;11.86
surprised;6.99
neutral;39.04
angry;4.60
disgust;3.22
scared;8.94
happy;7.21
sad;11.94
surprised;6.01
neutral;58.09
angry;4.42
disgust;5.01
scared;6.75
happy;15.06
sad;9.38
surprised;11.23
neutral;48.16
angry;5.14
disgust;0.01
scared;18.01
happy;5.87
sad;5.35
surprised;19.24
neutral;46.39
angry;3.80
disgust;0.01
scared;16.76
happy;6.14
sad;4.01
surprised;13.96
neutral;55.32
angry;5.39
disgust;1.34
scared;9.43
happy;8.92
sad;14.91
surprised;7.78
neutral;52.23
angry;5.87
disgust;2.81
scared;13.11
happy;8.33
sad;13.96
surprised;25.99
neutral;29.92
angry;3.66
disgust;0.01
scared;16.72
happy;6.40
sad;3.53
surprised;14.24
neutral;55.45
angry;4.61
disgust;10.92
scared;14.23
happy;11.32
sad;13.72
surprised;10.35
neutral;34.85
angry;14.58
disgust;0.11
scared;36.02
happy;21.73
sad;5.28
surprised;5.36
neutral;16.92
angry;3.66
disgust;0.01
scared;16.53
happy;6.12
sad;3.85
surprised;14.19
neutral;55.64
angry;5.18
disgust;1.37
scared;14.02
happy;10.37
sad;14.99
surprised;16.44
neutral;37.63
angry;7.05
disgust;0.03
scared;19.47
happy;19.61
sad;2.80
surprised;16.78
neutral;34.26
angry;6.51
disgust;0.04
scared;19.56
happy;20.75
sad;2.86
surprised;18.86
neutral;31.41
angry;2.57
disgust;1.27
scared;9.65
happy;15.54
sad;12.53
surprised;28.29
neutral;30.14
angry;8.35
disgust;1.57
scared;17.63
happy;3.25
sad;16.26
surprised;35.98
neutral;16.96
angry;3.97
disgust;0.01
scared;16.95
happy;5.54
sad;4.35
surprised;15.53
neutral;53.65
angry;12.02
disgust;0.01
scared;21.81
happy;10.60
sad;2.98
surprised;11.55
neutral;41.03
angry;7.37
disgust;0.18
scared;29.07
happy;36.32
sad;6.37
surprised;3.31
neutral;17.38
angry;5.80
disgust;0.02
scared;10.39
happy;19.86
sad;2.81
surprised;6.62
neutral;54.49
angry;2.63
disgust;0.04
scared;7.75
happy;5.64
sad;11.11
surprised;62.12
neutral;10.72
angry;7.32
disgust;0.20
scared;46.98
