angry;disgust;scared;happy;sad;surprised;neutral
15.29;0.08;6.36;1.54;34.35;0.2;42.18
15.23;0.07;5.44;1.41;31.11;0.16;46.57
19.73;0.08;9.09;1.03;32.38;0.25;37.44
10.56;0.09;8.76;2.06;34.08;0.35;44.09
14.51;0.32;7.59;2.65;32.66;0.28;41.99
17.4;0.13;7.5;1.39;33.43;0.2;39.94
15.32;0.12;6.49;1.41;28.52;0.21;47.93
11.51;0.07;6.75;1.24;28.75;0.22;51.45
12.38;0.17;6.8;0.8;25.79;0.17;53.89
11.3;0.16;6.86;1.81;23.74;0.26;55.87
8.89;0.07;5.23;1.42;19.19;0.2;65.0
11.67;0.18;5.51;1.11;24.82;0.23;56.48
12.31;0.22;6.93;2.11;25.27;0.19;52.98
9.31;0.12;6.55;0.9;22.21;0.26;60.66
8.78;0.1;6.4;1.59;16.68;0.34;66.12
14.16;0.1;6.15;0.7;20.33;0.24;58.32
11.6;0.12;8.28;1.57;19.44;0.42;58.58
10.91;0.13;7.74;0.87;23.11;0.22;57.02
14.16;0.08;7.79;2.73;21.43;0.36;53.45
14.62;0.1;8.13;2.63;19.74;0.31;54.46
11.04;0.09;7.57;0.76;22.45;0.21;57.87
11.12;0.14;8.04;1.03;29.59;0.2;49.88
12.38;0.12;8.78;1.85;23.45;0.35;53.07
15.04;0.12;6.73;0.94;19.92;0.22;57.02
12.33;0.31;7.52;0.82;27.23;0.19;51.6
11.72;0.11;6.81;1.05;21.43;0.21;58.66
11.58;0.08;7.12;1.54;16.21;0.27;63.2
12.21;0.15;7.5;1.57;19.01;0.3;59.26
14.55;0.12;7.97;1.54;20.61;0.3;54.91
12.67;0.16;7.75;0.65;22.97;0.2;55.61
12.26;0.04;6.78;1.36;20.32;0.24;59.0
11.21;0.07;7.55;0.9;20.29;0.19;59.79
13.1;0.13;8.35;1.2;25.12;0.21;51.89
10.97;0.08;6.64;1.08;16.25;0.22;64.76
12.87;0.12;8.23;0.72;22.19;0.25;55.62
15.91;0.23;7.64;0.71;27.79;0.18;47.53
11.57;0.08;5.73;0.94;21.41;0.19;60.08
10.96;0.07;5.94;1.17;20.3;0.23;61.33
14.25;0.25;7.92;1.04;27.7;0.14;48.7
9.93;0.13;5.63;0.91;20.89;0.2;62.3
13.58;0.11;8.35;0.91;21.8;0.22;55.02
3.74;0.01;12.02;5.96;4.92;31.03;42.31
9.78;0.11;5.61;1.31;18.1;0.24;64.84
10.79;0.05;6.32;1.08;19.58;0.24;61.95
13.64;0.25;8.01;2.39;24.46;0.28;50.96
11.71;0.04;7.85;0.85;18.86;0.31;60.38
11.23;0.15;9.31;1.17;27.3;0.22;50.62
12.6;0.09;5.82;0.96;18.33;0.23;61.98
10.46;0.06;6.1;1.23;17.41;0.22;64.52
12.49;0.05;5.78;1.27;20.0;0.23;60.17
11.63;0.07;5.77;1.27;17.37;0.25;63.64
9.35;0.1;6.58;0.82;22.07;0.17;60.91
12.29;0.15;8.31;1.05;21.23;0.34;56.65
10.84;0.07;7.97;1.33;20.96;0.33;58.49
11.8;0.09;5.89;1.26;18.41;0.34;62.21
10.08;0.1;5.94;1.68;19.78;0.28;62.13
9.6;0.14;7.58;1.31;23.13;0.21;58.03
10.06;0.14;7.41;0.86;24.45;0.25;56.83
10.68;0.15;5.81;1.4;21.5;0.21;60.24
11.5;0.06;6.34;0.59;17.19;0.3;64.02
16.72;0.15;8.27;1.23;19.53;0.33;53.79
12.61;0.1;8.84;0.94;23.8;0.25;53.47
10.63;0.08;6.96;2.29;19.01;0.31;60.72
8.72;0.14;7.59;1.76;18.43;0.3;63.06
2.71;0.01;11.11;5.35;3.92;44.6;32.29
11.56;0.13;5.98;1.39;18.46;0.16;62.33
9.6;0.1;6.98;0.81;22.89;0.2;59.41
8.54;0.07;6.51;0.64;20.24;0.15;63.84
14.83;0.09;9.9;0.64;21.68;0.29;52.58
10.87;0.12;6.47;1.2;22.65;0.22;58.47
12.34;0.05;5.95;0.46;20.26;0.19;60.75
10.97;0.07;8.01;0.84;27.28;0.25;52.58
11.94;0.1;7.99;1.11;21.36;0.22;57.28
14.72;0.13;7.16;0.71;23.53;0.19;53.57
8.18;0.08;5.78;0.96;18.19;0.16;66.66
5.03;0.07;5.07;1.62;20.19;0.27;67.74
11.68;0.14;7.33;1.01;23.95;0.17;55.73
9.88;0.12;8.34;0.74;23.74;0.2;56.99
10.25;0.1;7.41;0.97;23.43;0.18;57.66
11.43;0.25;9.44;2.74;22.36;0.33;53.45
9.73;0.1;7.73;1.57;28.03;0.25;52.59
10.0;0.12;7.66;0.98;31.77;0.13;49.34
12.42;0.06;6.48;0.7;24.9;0.18;55.26
10.61;0.15;7.23;1.16;27.1;0.17;53.59
7.98;0.05;7.98;0.96;21.87;0.23;60.93
7.74;0.06;7.3;0.99;23.99;0.15;59.76
15.92;0.08;8.13;0.68;31.47;0.28;43.45
11.97;0.24;5.98;2.09;33.9;0.21;45.6
14.28;0.09;7.02;0.85;32.33;0.24;45.18
14.81;0.11;7.06;0.92;28.09;0.29;48.72
14.28;0.06;8.23;1.57;30.18;0.19;45.48
12.04;0.28;7.37;2.69;25.07;0.23;52.32
10.12;0.06;5.38;0.61;27.57;0.14;56.12
9.13;0.15;8.52;3.79;32.93;0.24;45.24
11.0;0.11;7.36;0.97;30.31;0.19;50.06
12.41;0.11;7.63;0.82;23.71;0.28;55.05
12.47;0.09;7.17;1.1;27.81;0.15;51.21
12.36;0.16;7.42;0.74;27.76;0.16;51.4
9.87;0.19;8.33;1.6;29.19;0.27;50.55
14.62;0.12;7.59;0.77;25.54;0.26;51.09
9.55;0.08;7.06;1.03;20.77;0.19;61.33
9.27;0.13;7.55;1.33;26.29;0.23;55.2
7.54;0.08;6.81;0.86;21.74;0.17;62.8
11.89;0.17;8.16;1.01;25.6;0.23;52.94
13.58;0.15;7.65;0.91;22.46;0.22;55.02
10.1;0.06;7.92;0.77;26.07;0.18;54.89
10.04;0.33;8.58;1.63;34.94;0.23;44.25
9.58;0.24;7.19;1.48;35.76;0.17;45.57
9.12;0.17;6.87;1.48;34.02;0.2;48.14
11.55;0.1;8.0;0.99;29.56;0.16;49.64
13.46;0.12;10.06;1.0;26.66;0.2;48.51
11.8;0.26;8.56;0.92;32.48;0.12;45.86
13.64;0.13;9.91;0.76;35.68;0.21;39.68
12.47;0.08;8.67;0.56;27.28;0.22;50.73
12.42;0.09;6.37;0.73;28.98;0.17;51.24
12.95;0.19;8.33;1.04;30.76;0.22;46.51
13.36;0.08;8.66;1.2;29.49;0.17;47.04
10.59;0.12;8.72;1.98;27.16;0.24;51.19
9.0;0.13;8.48;1.82;27.82;0.19;52.57
9.14;0.28;8.62;2.25;33.42;0.22;46.07
9.55;0.12;7.55;1.71;32.01;0.21;48.85
