Emotions;Percent
angry;25.51
disgust;0.66
scared;4.74
happy;10.25
sad;21.91
surprised;1.11
neutral;35.83
angry;23.70
disgust;0.69
scared;4.15
happy;8.61
sad;27.60
surprised;0.99
neutral;34.27
angry;24.41
disgust;0.58
scared;3.34
happy;11.57
sad;18.19
surprised;1.10
neutral;40.80
angry;22.25
disgust;0.27
scared;3.74
happy;9.05
sad;22.86
surprised;0.86
neutral;40.98
angry;22.17
disgust;0.39
scared;5.18
happy;10.13
sad;24.24
surprised;0.69
neutral;37.20
angry;27.86
disgust;0.26
scared;3.51
happy;5.23
sad;25.58
surprised;0.66
neutral;36.90
angry;23.62
disgust;0.35
scared;4.29
happy;8.57
sad;23.56
surprised;0.85
neutral;38.76
angry;25.19
disgust;0.41
scared;3.88
happy;9.14
sad;21.09
surprised;0.71
neutral;39.58
angry;25.12
disgust;0.56
scared;3.64
happy;8.00
sad;20.67
surprised;0.83
neutral;41.17
angry;25.12
disgust;0.40
scared;3.57
happy;7.46
sad;23.07
surprised;0.88
neutral;39.50
angry;22.81
disgust;0.59
scared;3.85
happy;9.74
sad;21.95
surprised;1.36
neutral;39.69
angry;26.12
disgust;0.39
scared;4.32
happy;8.07
sad;22.10
surprised;0.88
neutral;38.11
angry;24.80
disgust;0.39
scared;3.61
happy;8.92
sad;20.45
surprised;1.11
neutral;40.71
angry;22.69
disgust;0.45
scared;3.51
happy;9.40
sad;20.25
surprised;1.30
neutral;42.41
angry;24.26
disgust;0.52
scared;3.41
happy;8.38
sad;20.50
surprised;1.53
neutral;41.39
angry;28.53
disgust;0.45
scared;3.99
happy;8.25
sad;25.64
surprised;1.11
neutral;32.03
angry;27.52
disgust;0.34
scared;4.54
happy;6.52
sad;23.21
surprised;1.05
neutral;36.82
angry;25.60
disgust;0.47
scared;5.68
happy;6.79
sad;24.96
surprised;1.27
neutral;35.23
angry;26.86
disgust;0.28
