angry;disgust;scared;happy;sad;surprised;neutral
6.35;0.11;4.82;6.98;8.21;1.25;72.29
0.69;0.01;5.86;56.15;8.04;1.09;28.16
0.83;0.0;10.08;27.24;8.48;4.99;48.38
4.89;0.19;2.67;11.41;4.69;1.57;74.57
4.51;0.0;21.09;4.82;4.18;7.87;57.53
7.16;0.18;3.9;24.48;6.2;1.8;56.29
5.85;0.02;19.9;14.94;20.02;3.07;36.2
5.19;0.03;16.26;15.04;20.77;3.02;39.68
4.5;0.12;9.49;8.33;14.99;2.15;60.42
3.62;0.19;8.57;13.09;10.53;2.13;61.86
3.17;0.11;2.54;8.88;4.57;0.82;79.91
3.62;0.26;2.38;11.62;5.97;0.87;75.28
3.77;0.14;4.2;8.65;10.7;0.96;71.58
6.02;0.13;5.57;8.77;15.09;0.54;63.88
2.01;0.07;2.02;11.31;5.99;0.07;78.53
7.22;0.11;5.59;6.04;9.62;0.36;71.07
19.59;0.31;7.06;5.46;11.95;0.65;54.98
13.56;0.2;5.51;6.96;9.59;1.04;63.13
10.9;0.3;5.62;1.87;10.51;0.48;70.32
14.59;0.28;5.09;4.28;13.49;1.67;60.6
5.39;0.16;4.07;5.92;9.02;0.25;75.19
3.84;0.15;4.47;4.76;8.1;0.35;78.32
13.73;0.19;4.28;3.65;11.08;1.57;65.49
5.26;0.22;4.35;2.37;7.05;0.52;80.23
1.78;0.12;12.01;11.46;12.34;12.21;50.09
13.94;0.11;3.71;5.61;9.86;1.69;65.09
4.9;0.26;4.41;3.05;11.11;0.21;76.06
2.84;0.04;2.35;11.39;10.0;0.43;72.94
5.25;0.25;3.47;7.63;15.65;0.35;67.4
11.13;0.08;4.36;6.84;7.85;0.58;69.15
11.45;0.1;6.8;6.29;10.95;0.7;63.71
8.59;0.04;9.5;21.91;15.87;1.57;42.52
8.94;0.05;9.82;17.74;17.23;1.05;45.16
2.91;0.02;2.61;6.89;12.64;0.29;74.65
8.13;0.03;5.19;4.65;14.21;0.4;67.39
8.02;0.05;8.23;3.63;14.08;0.47;65.51
3.31;0.01;16.93;4.46;4.2;6.79;64.31
31.13;0.06;6.19;21.14;17.4;5.32;18.75
31.13;0.06;6.19;21.14;17.4;5.32;18.75
9.27;0.21;4.89;8.8;15.86;0.36;60.61
6.79;0.27;3.08;9.7;15.93;0.24;63.98
6.85;0.07;4.64;8.69;14.32;0.37;65.05
13.81;0.1;3.97;1.45;9.44;0.86;70.37
7.29;0.08;3.89;5.34;18.79;0.27;64.34
7.02;0.05;3.0;6.24;14.6;0.25;68.84
0.8;0.0;4.58;6.19;4.83;7.62;75.98
5.13;0.07;2.74;4.56;14.17;0.13;73.21
6.59;0.46;2.46;9.14;10.73;0.19;70.43
3.6;0.03;2.31;16.13;7.42;0.3;70.22
6.11;0.09;3.27;11.56;13.35;0.26;65.36
5.68;0.06;2.54;6.54;14.57;0.17;70.43
6.73;0.27;40.76;10.85;28.41;1.7;11.28
9.21;0.14;3.16;3.93;7.08;0.15;76.34
1.55;0.01;16.55;34.92;6.57;4.85;35.54
1.55;0.01;16.55;34.92;6.57;4.85;35.54
3.6;0.11;2.43;12.93;10.82;0.35;69.75
3.21;0.02;2.5;13.16;9.68;0.34;71.09
5.28;0.28;32.8;12.54;30.65;0.59;17.86
9.2;0.12;37.21;12.36;27.29;0.67;13.16
16.42;0.3;14.08;5.42;47.97;1.6;14.21
17.46;0.14;12.65;10.11;43.75;1.73;14.16
17.46;0.14;12.65;10.11;43.75;1.73;14.16
8.55;0.1;37.62;8.66;33.94;0.35;10.79
5.85;0.16;44.16;4.4;32.84;0.38;12.21
5.73;0.16;43.19;4.34;34.14;0.36;12.08
10.26;0.16;36.3;4.37;33.94;0.56;14.41
8.29;0.12;33.83;6.4;40.91;0.37;10.08
7.69;0.03;3.94;4.98;13.14;0.37;69.85
11.91;0.04;6.41;3.52;22.67;0.34;55.11
10.98;0.06;5.61;3.17;19.12;0.31;60.74
13.28;0.22;5.94;5.3;15.82;0.22;59.23
16.64;0.23;5.81;2.83;12.93;0.39;61.19
10.41;0.06;4.88;6.73;10.09;0.55;67.28
9.48;0.07;4.5;5.69;7.93;0.52;71.8
8.81;0.06;5.2;5.15;7.51;0.51;72.76
10.16;0.08;4.95;4.58;11.45;0.28;68.5
6.06;0.06;30.72;5.28;43.71;0.88;13.28
5.26;0.08;33.11;2.88;39.97;0.8;17.92
5.11;0.07;34.83;6.09;40.4;0.83;12.67
7.69;0.1;29.39;10.56;37.05;1.42;13.79
11.69;0.07;24.48;11.66;34.51;1.28;16.32
8.97;0.16;26.05;5.91;45.1;0.98;12.84
8.78;0.11;28.49;7.57;37.49;1.13;16.43
5.95;0.01;3.52;4.32;9.63;0.2;76.36
5.51;0.01;3.96;3.17;9.6;0.44;77.3
10.79;0.07;5.41;3.63;15.23;0.24;64.64
9.71;0.09;3.73;4.95;12.86;0.29;68.37
6.15;0.04;3.06;3.99;9.12;0.35;77.29
22.02;0.25;4.03;5.55;17.98;2.06;48.1
8.5;0.05;3.7;3.7;8.34;0.36;75.35
9.94;0.14;3.87;8.75;8.04;0.21;69.05
8.34;0.1;2.7;7.93;6.4;0.3;74.23
12.74;0.08;3.84;9.25;12.67;0.73;60.69
42.19;0.53;13.83;12.07;18.61;0.48;12.31
12.43;0.06;5.09;52.94;12.18;2.38;14.91
5.75;0.49;4.04;15.66;11.68;0.54;61.83
9.7;0.25;36.06;6.65;33.91;1.12;12.31
5.14;0.16;3.17;20.19;10.88;0.55;59.92
31.95;0.6;7.26;4.09;12.52;3.25;40.33
25.2;0.42;9.99;3.83;15.74;7.48;37.35
8.36;0.23;4.14;16.61;14.25;0.62;55.8
