angry;disgust;scared;happy;sad;surprised;neutral
21.83;0.08;13.53;26.47;6.53;3.08;28.49
17.32;0.07;12.35;29.83;6.61;2.65;31.19
14.76;0.1;17.83;22.81;5.9;4.14;34.45
17.56;0.09;14.56;19.55;6.74;3.49;38.01
10.32;0.04;21.28;8.22;3.7;3.67;52.77
15.69;0.09;21.66;14.29;5.38;4.45;38.45
16.54;0.09;18.13;23.62;5.77;3.59;32.26
15.78;0.05;19.31;13.42;5.16;3.69;42.59
15.32;0.05;20.17;12.74;4.52;3.66;43.53
14.04;0.03;19.04;15.45;4.99;2.71;43.75
15.4;0.06;20.05;19.73;6.15;4.58;34.03
17.62;0.09;17.73;16.37;4.64;3.75;39.8
18.44;0.05;20.3;14.67;5.01;2.55;38.99
19.31;0.11;18.68;15.87;5.7;3.51;36.82
17.81;0.09;16.23;20.5;5.98;3.4;35.99
18.93;0.09;12.22;24.29;5.5;4.06;34.92
18.15;0.04;15.39;18.07;5.28;3.26;39.81
13.69;0.07;20.39;20.13;6.14;3.66;35.92
18.73;0.1;16.44;22.07;5.61;5.0;32.06
16.88;0.06;18.98;20.27;5.41;4.14;34.26
17.69;0.09;16.52;24.15;5.93;4.31;31.31
17.17;0.1;16.65;19.19;5.8;4.65;36.44
17.83;0.1;15.77;24.42;6.12;4.22;31.55
18.3;0.13;18.97;21.71;5.51;4.28;31.1
12.07;0.08;14.44;28.67;4.43;4.66;35.64
15.79;0.1;16.42;28.36;7.41;2.11;29.82
14.91;0.07;14.3;31.63;6.07;3.14;29.87
17.56;0.07;15.91;25.66;8.76;2.18;29.87
17.44;0.08;13.96;25.87;6.66;3.29;32.69
14.67;0.05;14.53;26.7;8.51;1.97;33.58
16.06;0.04;16.56;22.6;7.61;3.01;34.12
21.36;0.19;15.22;21.72;6.55;3.34;31.62
20.86;0.07;19.19;25.16;7.67;1.97;25.09
24.77;0.09;19.18;21.27;6.24;2.72;25.74
18.17;0.18;17.23;20.81;6.88;3.97;32.76
15.88;0.12;17.15;25.13;6.73;3.59;31.4
17.99;0.09;17.04;22.99;6.6;3.14;32.14
16.43;0.06;19.24;24.18;5.62;3.05;31.44
22.0;0.11;14.73;28.41;6.26;2.46;26.04
20.95;0.12;16.63;29.57;6.12;3.27;23.35
11.88;0.1;18.68;19.7;5.06;3.92;40.66
16.26;0.04;17.39;19.74;4.91;3.31;38.35
8.97;0.04;18.77;15.1;4.28;5.0;47.84
14.72;0.09;17.45;21.63;5.62;3.62;36.88
17.95;0.05;17.0;19.64;5.77;3.58;36.02
9.73;0.02;14.67;13.51;4.66;3.07;54.33
9.5;0.02;15.56;12.39;4.0;4.21;54.33
11.33;0.03;20.45;12.99;3.83;4.51;46.86
10.36;0.04;18.99;13.63;4.38;4.3;48.3
11.4;0.06;18.12;18.45;4.44;5.6;41.93
13.22;0.04;18.18;12.73;4.56;3.48;47.8
10.34;0.03;16.06;15.84;4.27;2.57;50.89
12.55;0.02;18.21;20.41;4.72;3.8;40.29
12.17;0.03;18.43;12.65;4.89;2.83;49.0
14.87;0.09;17.76;20.79;5.1;4.72;36.66
15.23;0.03;20.21;12.41;4.75;4.8;42.57
