angry;disgust;scared;happy;sad;surprised;neutral
4.17;0.21;13.54;0.38;58.47;0.06;23.17
14.54;3.81;10.09;2.58;45.2;0.14;23.63
6.4;1.24;10.46;3.41;28.51;0.17;49.83
4.68;0.01;22.82;5.08;3.65;8.26;55.49
7.05;1.27;18.04;40.21;15.1;4.98;13.34
11.42;7.23;20.54;21.1;20.68;3.27;15.75
9.91;1.42;18.17;36.9;12.99;3.06;17.54
13.95;5.66;19.62;26.77;10.88;2.09;21.03
9.81;4.75;21.2;21.48;18.91;3.75;20.1
1.95;0.04;5.3;59.66;2.59;6.51;23.95
4.02;0.11;11.06;39.23;3.93;8.83;32.82
6.03;0.02;10.29;5.78;7.33;21.6;48.95
6.41;0.01;10.21;5.56;6.22;24.59;47.0
7.37;0.01;12.13;6.11;7.81;19.11;47.47
6.28;0.02;10.56;5.48;6.11;25.84;45.72
6.48;0.02;11.59;6.0;5.42;25.95;44.54
6.42;0.02;11.87;5.82;4.91;26.77;44.19
7.64;0.02;12.53;6.1;5.43;23.7;44.57
17.02;3.91;6.9;25.61;11.25;2.71;32.59
5.22;0.48;4.56;47.83;12.01;1.67;28.23
3.34;0.02;10.59;4.67;5.1;31.18;45.1
3.07;0.03;10.91;4.33;5.94;29.85;45.87
14.47;0.59;9.5;52.93;11.95;2.1;8.46
15.24;7.23;18.94;14.29;23.93;3.42;16.95
8.49;0.78;10.91;52.51;7.2;3.63;16.48
1.38;0.08;7.12;17.59;25.77;0.24;47.81
0.61;0.02;2.85;28.54;14.53;0.11;53.34
0.99;0.03;3.54;25.63;19.11;0.08;50.63
0.25;0.01;1.37;47.87;5.63;0.05;44.82
0.21;0.02;1.48;41.92;6.26;0.06;50.06
0.24;0.01;2.1;50.76;8.49;0.04;38.36
0.43;0.05;3.19;15.35;22.13;0.04;58.81
0.13;0.03;1.77;40.74;8.69;0.03;48.61
0.18;0.01;2.31;50.06;8.91;0.03;38.5
0.11;0.01;1.26;44.39;9.32;0.03;44.89
0.16;0.01;0.86;54.11;5.93;0.02;38.91
4.62;0.02;13.15;14.55;6.73;23.77;37.16
0.28;0.01;2.89;44.18;8.13;0.05;44.47
0.47;0.01;2.38;42.71;12.42;0.1;41.93
0.45;0.0;5.97;26.94;17.92;0.07;48.65
0.66;0.02;1.56;51.4;9.23;0.05;37.09
0.8;0.01;3.2;34.44;16.47;0.1;44.98
1.97;1.7;7.34;48.15;16.41;1.06;23.37
1.5;0.03;11.99;25.22;18.79;0.41;42.06
1.63;0.02;10.72;31.98;26.74;0.27;28.64
11.58;0.48;21.0;33.11;12.96;4.97;15.89
9.68;0.29;20.67;33.45;13.12;4.89;17.89
2.93;0.01;10.12;31.07;14.85;0.28;40.74
7.7;0.74;13.65;52.74;9.07;2.59;13.51
4.77;0.04;14.58;8.69;6.45;15.03;50.44
7.32;0.06;17.59;9.01;7.52;21.06;37.44
3.26;0.03;8.62;14.32;26.55;0.94;46.29
3.02;0.02;11.35;19.55;23.19;0.75;42.12
3.08;0.03;10.4;11.12;18.66;1.11;55.61
14.65;8.06;15.55;20.17;14.56;3.41;23.6
16.98;6.22;17.63;15.19;11.85;4.89;27.23
4.1;0.02;13.7;10.27;28.06;3.27;40.58
36.52;8.26;16.2;14.5;10.51;1.41;12.6
29.22;4.29;19.77;19.81;14.9;1.27;10.73
6.09;0.01;10.17;10.39;27.59;1.9;43.85
