angry;disgust;scared;happy;sad;surprised;neutral
1.15;0.0;0.89;3.32;3.24;0.1;91.3
1.08;0.0;1.11;5.11;3.54;0.11;89.04
1.03;0.0;0.95;4.65;2.82;0.11;90.45
0.97;0.0;0.78;3.75;3.16;0.07;91.26
0.85;0.0;0.75;3.62;2.87;0.07;91.83
1.14;0.0;0.86;4.32;2.9;0.11;90.68
1.47;0.0;1.19;5.17;3.74;0.18;88.24
1.22;0.0;1.12;5.72;3.34;0.15;88.46
1.54;0.0;1.45;6.32;3.27;0.23;87.2
1.21;0.0;1.0;5.82;3.13;0.14;88.7
1.27;0.0;1.04;5.31;3.38;0.14;88.86
1.4;0.01;1.14;9.19;2.91;0.21;85.14
1.36;0.01;1.24;8.26;3.78;0.16;85.19
1.29;0.0;1.38;6.71;3.39;0.26;86.97
1.18;0.0;1.26;10.45;2.94;0.24;83.93
1.17;0.0;1.18;6.99;3.62;0.16;86.88
1.25;0.01;1.65;12.71;3.33;0.28;80.77
1.25;0.01;1.45;10.44;3.47;0.26;83.12
1.21;0.01;1.9;14.17;3.54;0.33;78.84
1.24;0.0;1.71;12.45;3.07;0.37;81.16
1.53;0.01;1.91;13.74;3.66;0.39;78.75
1.45;0.01;2.04;12.1;4.0;0.31;80.1
0.95;0.0;1.67;17.06;3.41;0.26;76.65
1.2;0.0;1.86;16.74;3.37;0.27;76.55
1.56;0.01;1.78;17.52;3.54;0.4;75.19
1.55;0.01;1.51;12.35;3.53;0.32;80.75
2.02;0.01;1.93;14.17;4.14;0.33;77.41
1.73;0.0;2.28;14.36;4.59;0.34;76.71
1.34;0.01;1.7;21.57;3.7;0.39;71.28
1.75;0.01;1.64;12.98;3.67;0.34;79.61
1.69;0.01;1.5;13.01;3.56;0.27;79.97
1.6;0.01;1.67;14.78;3.8;0.26;77.88
1.87;0.01;1.88;9.96;4.83;0.26;81.2
1.43;0.0;1.86;10.88;3.95;0.31;81.57
1.35;0.0;1.31;14.62;3.65;0.24;78.83
1.87;0.0;1.96;11.45;4.21;0.4;80.1
1.92;0.01;1.94;13.49;4.36;0.36;77.92
1.59;0.01;1.58;13.18;3.85;0.36;79.44
1.57;0.01;1.88;10.38;4.29;0.29;81.59
1.58;0.0;1.99;11.07;4.44;0.31;80.62
