frameID,mediaTime,attention,dominantEmotion,emotion_Angry,emotion_Disgust,emotion_Fear,emotion_Happy,emotion_Neutral,emotion_Sad,emotion_Surprise,arousal,valence,affects38_Afraid,affects38_Amused,affects38_Angry,affects38_Annoyed,affects38_Anxious,affects38_Apathetic,affects38_Astonished,affects38_Bored,affects38_Calm,affects38_Conceited,affects38_Contemplative,affects38_Content,affects38_Convinced,affects38_Delighted,affects38_Depressed,affects38_Determined,affects38_Disappointed,affects38_Discontented,affects38_Distressed,affects38_Embarrassed,affects38_Enraged,affects38_Excited,affects38_Feel Well,affects38_Frustrated,affects38_Happy,affects38_Hopeful,affects38_Impressed,affects38_Melancholic,affects38_Peaceful,affects38_Pensive,affects38_Pleased,affects38_Relaxed,affects38_Sad,affects38_Satisfied,affects38_Sleepy,affects38_Tired,affects38_Uncomfortable,affects38_Worried,affects98_Adventurous,affects98_Afraid,affects98_Alarmed,affects98_Ambitious,affects98_Amorous,affects98_Amused,affects98_Angry,affects98_Annoyed,affects98_Anxious,affects98_Apathetic,affects98_Aroused,affects98_Ashamed,affects98_Astonished,affects98_At Ease,affects98_Attentive,affects98_Bellicose,affects98_Bitter,affects98_Bored,affects98_Calm,affects98_Compassionate,affects98_Conceited,affects98_Confident,affects98_Conscientious,affects98_Contemplative,affects98_Contemptuous,affects98_Content,affects98_Convinced,affects98_Courageous,affects98_Defient,affects98_Dejected,affects98_Delighted,affects98_Depressed,affects98_Desperate,affects98_Despondent,affects98_Determined,affects98_Disappointed,affects98_Discontented,affects98_Disgusted,affects98_Dissatisfied,affects98_Distressed,affects98_Distrustful,affects98_Doubtful,affects98_Droopy,affects98_Embarrassed,affects98_Enraged,affects98_Enthusiastic,affects98_Envious,affects98_Excited,affects98_Expectant,affects98_Feel Guilt,affects98_Feel Well,affects98_Feeling Superior,affects98_Friendly,affects98_Frustrated,affects98_Glad,affects98_Gloomy,affects98_Happy,affects98_Hateful,affects98_Hesitant,affects98_Hopeful,affects98_Hostile,affects98_Impatient,affects98_Impressed,affects98_Indignant,affects98_Insulted,affects98_Interested,affects98_Jealous,affects98_Joyous,affects98_Languid,affects98_Light Hearted,affects98_Loathing,affects98_Longing,affects98_Lusting,affects98_Melancholic,affects98_Miserable,affects98_Passionate,affects98_Peaceful,affects98_Pensive,affects98_Pleased,affects98_Polite,affects98_Relaxed,affects98_Reverent,affects98_Sad,affects98_Satisfied,affects98_Selfconfident,affects98_Serene,affects98_Serious,affects98_Sleepy,affects98_Solemn,affects98_Startled,affects98_Suspicious,affects98_Taken Aback,affects98_Tense,affects98_Tired,affects98_Triumphant,affects98_Uncomfortable,affects98_Wavering,affects98_Worried,quadrant,positivity
289,12.56,0.84,Angry,0.36,0.02,0.03,0.13,0.16,0.15,0.15,-0.27,-0.06,0,0.4,0,0,0.27,0.96,0,0.65,0.17,0.09,0.47,0.14,0.28,0,0.41,0.07,0.4,0.27,0,0.83,0.01,0,0.01,0.27,0,0.53,0.75,0.85,0.36,0.89,0.08,0.25,0.41,0.18,0.48,0.48,0.62,1,0,0,0,0,0.15,0.4,0,0,0.27,0.96,0,0.81,0,0.19,0.67,0,0.17,0.65,0.17,0.38,0.09,0.67,0.58,0.47,0,0.14,0.28,0,0,0.45,0,0.41,0.4,0.72,0.07,0.4,0.27,0.05,0.7,0,0.7,0.48,0.51,0.83,0.01,0.33,0,0,0.74,0.86,0.01,0.16,0.22,0.27,0,0.31,0,0,0.73,0.53,0,0.68,0.75,0.43,0.32,0.4,0.31,0,0.92,0.45,0,0.89,0,0.85,0.23,0.69,0.36,0.89,0.08,0.66,0.25,0.45,0.41,0.18,0,0.13,0.77,0.48,0.2,0.17,0.65,0.88,0,0.48,0,0.62,0.57,1,Low Control,0.36
290,12.608,1,Angry,0.41,0.02,0.06,0.09,0.15,0.09,0.18,-0.12,-0.17,0.11,0.37,0.16,0.32,0.23,1,0,0.53,0,0.27,0.2,0,0.34,0,0.48,0.02,0.6,0.55,0.25,0.76,0.29,0,0,0.56,0,0.34,0.68,0.69,0.03,0.74,0,0,0.5,0,0.21,0.22,0.7,0.95,0,0.11,0,0.05,0,0.37,0.16,0.32,0.23,1,0,0.79,0,0,0.46,0,0.46,0.53,0,0.06,0.27,0.53,0.31,0.2,0.23,0,0.34,0,0.1,0.34,0,0.48,0.46,0.75,0.02,0.6,0.55,0.38,0.82,0.25,0.86,0.29,0.34,0.76,0.29,0.35,0.1,0,0.72,0.85,0,0.29,0,0.56,0,0.4,0,0,0.61,0.34,0,0.81,0.68,0.66,0.57,0.3,0.53,0,0.85,0.48,0.3,0.75,0,0.69,0.43,0.69,0.03,0.74,0,0.42,0,0.14,0.5,0,0,0,0.56,0.21,0,0.42,0.83,0.93,0.03,0.22,0,0.7,0.52,0.95,Neutral,0.3
291,12.64,1,Angry,0.39,0.01,0.07,0.06,0.15,0.07,0.24,0.21,-0.1,0.57,0.58,0.66,0.68,0,0.87,0.27,0,0,0.72,0,0,0.68,0.02,0.04,0.3,0.45,0.66,0.5,0.31,0.73,0.1,0,0.71,0,0.23,0.68,0.24,0,0.34,0,0,0.11,0,0,0,0.35,0.71,0.15,0.57,0.54,0.54,0,0.58,0.66,0.68,0,0.87,0.28,0.38,0.27,0,0.22,0.44,0.5,0,0,0,0.72,0.46,0,0,0.57,0,0.68,0.03,0.48,0,0.02,0.04,0,0.37,0.3,0.45,0.66,0.59,0.6,0.5,0.85,0,0,0.31,0.73,0.63,0.6,0.1,0.8,0.5,0,0.7,0,0.71,0,0,0,0.36,0.07,0.23,0.5,0.99,0.68,0.92,0.59,0.41,0.88,0,0.48,0.73,0.46,0.49,0.49,0.24,0.19,0.82,0,0.34,0,0.03,0,0,0.11,0,0,0,0.14,0,0,0.29,0.95,0.71,0.58,0,0.1,0.35,0,0.71,Obstructive,0.47
292,12.688,1,Angry,0.39,0.02,0.04,0.11,0.24,0.08,0.11,-0.13,0.02,0,0.61,0.14,0.16,0,0.95,0,0.43,0.18,0.37,0.47,0.18,0.53,0.03,0.2,0.34,0.31,0.31,0,0.67,0.24,0,0.21,0.34,0.15,0.62,0.86,0.71,0.29,0.79,0.27,0.25,0.21,0.19,0.26,0.26,0.47,0.95,0,0,0,0.24,0.32,0.61,0.14,0.16,0,0.95,0,0.65,0,0.22,0.68,0,0.17,0.43,0.18,0.25,0.37,0.76,0.48,0.47,0.02,0.18,0.53,0,0,0.18,0.03,0.2,0.18,0.56,0.34,0.31,0.31,0.13,0.61,0,0.7,0.22,0.26,0.67,0.24,0.57,0.01,0,0.88,0.73,0.21,0.44,0.25,0.34,0.14,0.09,0.15,0,0.53,0.62,0,0.82,0.86,0.58,0.31,0.58,0.51,0.08,0.8,0.67,0.01,0.87,0,0.71,0.09,0.85,0.29,0.79,0.27,0.6,0.25,0.27,0.21,0.19,0,0.2,0.68,0.26,0.27,0.08,0.73,0.8,0.04,0.26,0,0.47,0.33,0.95,Neutral,0.48
293,12.72,0.61,Angry,0.41,0.03,0.03,0.19,0.19,0.11,0.05,-0.37,-0.27,0,0.01,0,0,0.6,0.94,0,0.82,0,0,0.22,0,0,0,0.7,0,0.6,0.35,0,0.95,0,0,0,0.32,0,0.21,0.48,0.86,0.16,0.86,0,0,0.69,0,0.53,0.55,0.84,0.96,0,0,0,0,0,0.01,0,0,0.6,0.94,0,0.95,0,0,0.43,0,0.32,0.82,0,0.28,0,0.37,0.48,0.22,0,0,0,0,0,0.7,0,0.7,0.7,0.9,0,0.6,0.35,0.1,0.85,0,0.74,0.65,0.69,0.95,0,0,0,0,0.47,0.98,0,0,0,0.32,0,0.63,0,0,0.87,0.21,0,0.52,0.48,0.32,0.45,0,0.11,0,0.98,0.1,0.08,0.76,0,0.86,0.5,0.41,0.16,0.86,0,0.51,0,0.41,0.69,0,0,0,0.68,0.53,0,0.41,0.6,0.96,0,0.55,0,0.84,0.8,0.96,Low Control,0.15
294,12.768,0.57,Happy,0.32,0.04,0.02,0.33,0.17,0.09,0.03,-0.38,-0.25,0,0.03,0,0,0.59,0.94,0,0.82,0,0,0.26,0,0,0,0.68,0,0.57,0.31,0,0.95,0,0,0,0.28,0,0.24,0.5,0.88,0.2,0.88,0,0.01,0.67,0,0.56,0.58,0.82,0.97,0,0,0,0,0,0.03,0,0,0.59,0.94,0,0.95,0,0,0.47,0,0.28,0.82,0,0.32,0,0.4,0.51,0.26,0,0,0,0,0,0.7,0,0.68,0.68,0.89,0,0.57,0.31,0.06,0.83,0,0.72,0.66,0.7,0.95,0,0,0,0,0.49,0.97,0,0,0,0.28,0,0.6,0,0,0.87,0.24,0,0.51,0.5,0.29,0.42,0.03,0.09,0,0.99,0.11,0.04,0.78,0,0.88,0.47,0.42,0.2,0.88,0,0.54,0.01,0.45,0.67,0,0,0,0.71,0.56,0,0.38,0.58,0.95,0,0.58,0,0.82,0.8,0.97,Low Control,0.16
295,12.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,12.848,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,12.88,0.08,Angry,0.49,0.09,0.02,0.15,0.13,0.1,0.02,-0.52,-0.27,0,0,0,0,0.71,0.84,0,0.92,0,0,0.26,0,0,0,0.7,0,0.47,0.11,0,0.99,0,0,0,0.06,0,0.16,0.36,0.93,0.26,0.91,0,0.02,0.68,0,0.7,0.72,0.81,0.93,0,0,0,0,0,0,0,0,0.71,0.84,0,0.97,0,0,0.44,0,0.1,0.92,0,0.42,0,0.29,0.58,0.26,0,0,0,0,0,0.83,0,0.7,0.72,0.9,0,0.47,0.11,0,0.76,0,0.57,0.81,0.84,0.99,0,0,0,0,0.31,0.97,0,0,0,0.06,0,0.63,0,0,0.96,0.16,0,0.29,0.36,0.03,0.25,0,0,0,1,0,0,0.75,0,0.93,0.41,0.23,0.26,0.91,0,0.57,0.02,0.57,0.68,0,0,0,0.74,0.7,0,0.27,0.38,0.89,0,0.72,0,0.81,0.88,0.93,Low Control,0.11
298,12.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,13.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,13.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,13.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,13.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,13.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,13.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,13.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,13.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,13.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,13.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,13.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,13.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,13.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,13.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,13.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,13.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,13.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,13.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,13.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,13.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,13.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,14.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,14.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,14.081,0.56,Neutral,0.2,0.01,0.03,0.07,0.35,0.18,0.16,-0.38,-0.29,0,0,0,0,0.63,0.93,0,0.83,0,0,0.18,0,0,0,0.72,0,0.62,0.35,0,0.96,0,0,0,0.31,0,0.17,0.44,0.86,0.13,0.85,0,0,0.72,0,0.53,0.56,0.85,0.95,0,0,0,0,0,0,0,0,0.63,0.93,0,0.96,0,0,0.4,0,0.33,0.83,0,0.26,0,0.33,0.46,0.18,0,0,0,0,0,0.72,0,0.72,0.73,0.92,0,0.62,0.35,0.1,0.86,0,0.74,0.66,0.71,0.96,0,0,0,0,0.43,0.99,0,0,0,0.31,0,0.66,0,0,0.88,0.17,0,0.49,0.44,0.29,0.46,0,0.07,0,0.98,0.05,0.08,0.74,0,0.86,0.53,0.37,0.13,0.85,0,0.49,0,0.41,0.72,0,0,0,0.66,0.53,0,0.43,0.59,0.96,0,0.56,0,0.85,0.83,0.95,Low Control,0.12
325,14.129,0.65,Angry,0.38,0.02,0.03,0.05,0.26,0.13,0.12,-0.35,-0.29,0,0,0,0,0.6,0.94,0,0.8,0,0,0.16,0,0,0,0.72,0,0.64,0.4,0,0.94,0,0,0,0.36,0,0.17,0.46,0.84,0.1,0.84,0,0,0.72,0,0.49,0.51,0.86,0.95,0,0,0,0,0,0,0,0,0.6,0.94,0,0.96,0,0,0.39,0,0.37,0.8,0,0.22,0,0.33,0.43,0.16,0,0,0,0,0,0.69,0,0.72,0.72,0.92,0,0.64,0.4,0.16,0.87,0,0.77,0.62,0.67,0.94,0,0,0,0,0.46,0.98,0,0,0,0.36,0,0.65,0,0,0.85,0.17,0,0.53,0.46,0.34,0.5,0,0.13,0,0.97,0.09,0.14,0.73,0,0.84,0.55,0.4,0.1,0.84,0,0.46,0,0.36,0.72,0,0,0,0.64,0.49,0,0.46,0.63,0.97,0,0.51,0,0.86,0.81,0.95,Low Control,0.13
326,14.161,0.25,Angry,0.34,0.01,0.03,0.02,0.31,0.17,0.12,-0.48,-0.28,0,0,0,0,0.69,0.87,0,0.9,0,0,0.23,0,0,0,0.72,0,0.53,0.2,0,0.99,0,0,0,0.15,0,0.16,0.39,0.91,0.21,0.89,0,0,0.7,0,0.65,0.67,0.83,0.94,0,0,0,0,0,0,0,0,0.69,0.87,0,0.97,0,0,0.42,0,0.19,0.9,0,0.37,0,0.3,0.54,0.23,0,0,0,0,0,0.8,0,0.72,0.73,0.91,0,0.53,0.2,0,0.8,0,0.63,0.77,0.8,0.99,0,0,0,0,0.35,0.98,0,0,0,0.15,0,0.65,0,0,0.93,0.16,0,0.36,0.39,0.12,0.33,0,0,0,1,0,0,0.75,0,0.91,0.46,0.27,0.21,0.89,0,0.54,0,0.52,0.7,0,0,0,0.72,0.65,0,0.34,0.46,0.92,0,0.67,0,0.83,0.87,0.94,Low Control,0.11
327,14.208,0.69,,0.22,0.01,0.06,0.05,0.28,0.15,0.23,-0.32,-0.29,0,0.02,0,0.02,0.58,0.95,0,0.78,0,0,0.15,0,0,0,0.71,0,0.66,0.44,0.05,0.93,0,0,0,0.4,0,0.16,0.47,0.82,0.07,0.82,0,0,0.72,0,0.45,0.48,0.86,0.95,0,0,0,0,0,0.02,0,0.02,0.58,0.95,0,0.95,0,0,0.38,0,0.41,0.78,0,0.19,0,0.34,0.4,0.15,0,0,0,0,0,0.66,0,0.71,0.71,0.91,0,0.66,0.44,0.2,0.88,0.05,0.79,0.59,0.64,0.93,0,0,0,0,0.48,0.98,0,0,0,0.4,0,0.65,0,0,0.83,0.16,0,0.56,0.47,0.39,0.53,0,0.18,0,0.96,0.12,0.18,0.72,0,0.82,0.56,0.42,0.07,0.82,0,0.44,0,0.33,0.72,0,0,0,0.62,0.45,0,0.49,0.66,0.98,0,0.48,0,0.86,0.79,0.95,Low Control,0.13
328,14.24,0.65,,0.22,0.01,0.04,0.1,0.26,0.23,0.15,-0.35,-0.29,0,0,0,0,0.6,0.95,0,0.8,0,0,0.17,0,0,0,0.71,0,0.64,0.39,0,0.94,0,0,0,0.36,0,0.18,0.46,0.84,0.1,0.84,0,0,0.71,0,0.49,0.52,0.85,0.96,0,0,0,0,0,0,0,0,0.6,0.95,0,0.95,0,0,0.4,0,0.37,0.8,0,0.23,0,0.34,0.44,0.17,0,0,0,0,0,0.69,0,0.71,0.71,0.91,0,0.64,0.39,0.15,0.87,0,0.77,0.62,0.67,0.94,0,0,0,0,0.47,0.98,0,0,0,0.36,0,0.65,0,0,0.85,0.18,0,0.53,0.46,0.35,0.5,0,0.13,0,0.97,0.09,0.13,0.74,0,0.84,0.54,0.4,0.1,0.84,0,0.47,0,0.37,0.71,0,0,0,0.65,0.49,0,0.46,0.63,0.97,0,0.52,0,0.85,0.8,0.96,Low Control,0.13
329,14.288,1,Angry,0.5,0.02,0.05,0.04,0.13,0.19,0.07,-0.18,-0.29,0.05,0.15,0.03,0.28,0.42,0.99,0,0.62,0,0.08,0.05,0,0.12,0,0.65,0,0.72,0.6,0.28,0.83,0.18,0,0,0.58,0,0.15,0.52,0.7,0,0.73,0,0,0.67,0,0.24,0.27,0.82,0.93,0,0.05,0,0,0,0.15,0.03,0.28,0.42,0.99,0,0.87,0,0,0.32,0,0.55,0.62,0,0,0.08,0.36,0.25,0.05,0.22,0,0.12,0,0.09,0.49,0,0.65,0.64,0.86,0,0.72,0.6,0.41,0.91,0.28,0.89,0.39,0.45,0.83,0.18,0.12,0,0,0.57,0.92,0,0.08,0,0.58,0,0.59,0,0,0.69,0.15,0,0.72,0.52,0.59,0.66,0.07,0.41,0,0.89,0.27,0.37,0.67,0,0.7,0.59,0.53,0,0.73,0,0.33,0,0.13,0.67,0,0,0,0.51,0.24,0,0.56,0.81,0.98,0,0.27,0,0.82,0.66,0.93,Low Control,0.17
330,14.32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,14.368,0.3,,0.24,0.01,0.07,0.09,0.26,0.21,0.11,-0.46,-0.28,0,0,0,0,0.68,0.89,0,0.89,0,0,0.23,0,0,0,0.71,0,0.54,0.22,0,0.98,0,0,0,0.18,0,0.17,0.41,0.9,0.21,0.89,0,0,0.7,0,0.63,0.65,0.83,0.95,0,0,0,0,0,0,0,0,0.68,0.89,0,0.97,0,0,0.43,0,0.21,0.89,0,0.36,0,0.32,0.54,0.23,0,0,0,0,0,0.78,0,0.71,0.72,0.91,0,0.54,0.22,0,0.81,0,0.65,0.75,0.78,0.98,0,0,0,0,0.38,0.98,0,0,0,0.18,0,0.65,0,0,0.92,0.17,0,0.39,0.41,0.16,0.35,0,0,0,1,0,0,0.75,0,0.9,0.46,0.3,0.21,0.89,0,0.54,0,0.5,0.7,0,0,0,0.71,0.63,0,0.35,0.48,0.93,0,0.65,0,0.83,0.86,0.95,Low Control,0.12
332,14.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,14.447,0.37,Angry,0.32,0.03,0.1,0.11,0.18,0.13,0.13,-0.44,-0.26,0,0,0,0,0.65,0.9,0,0.87,0,0,0.26,0,0,0,0.69,0,0.54,0.24,0,0.97,0,0,0,0.19,0,0.21,0.45,0.9,0.23,0.9,0,0.02,0.68,0,0.62,0.64,0.82,0.96,0,0,0,0,0,0,0,0,0.65,0.9,0,0.96,0,0,0.46,0,0.22,0.87,0,0.36,0,0.36,0.54,0.26,0,0,0,0,0,0.76,0,0.69,0.7,0.9,0,0.54,0.24,0,0.81,0,0.66,0.73,0.76,0.97,0,0,0,0,0.42,0.98,0,0,0,0.19,0,0.62,0,0,0.91,0.21,0,0.42,0.45,0.19,0.36,0,0,0,1,0.01,0,0.77,0,0.9,0.45,0.34,0.23,0.9,0,0.56,0.02,0.5,0.68,0,0,0,0.72,0.62,0,0.34,0.51,0.93,0,0.64,0,0.82,0.84,0.96,Low Control,0.14
334,14.527,0.84,Angry,0.42,0.01,0.03,0.04,0.23,0.16,0.09,-0.27,-0.29,0,0.08,0,0.12,0.52,0.97,0,0.72,0,0,0.12,0,0.01,0,0.69,0,0.68,0.5,0.14,0.89,0.01,0,0,0.47,0,0.17,0.5,0.78,0.02,0.79,0,0,0.7,0,0.38,0.4,0.85,0.95,0,0,0,0,0,0.08,0,0.12,0.52,0.97,0,0.92,0,0,0.37,0,0.46,0.72,0,0.12,0,0.36,0.35,0.12,0.06,0,0.01,0,0,0.6,0,0.69,0.68,0.89,0,0.68,0.5,0.28,0.89,0.14,0.83,0.52,0.57,0.89,0.01,0.03,0,0,0.52,0.96,0,0,0,0.47,0,0.63,0,0,0.78,0.17,0,0.63,0.5,0.47,0.58,0.03,0.27,0,0.94,0.19,0.25,0.71,0,0.78,0.57,0.47,0.02,0.79,0,0.41,0,0.26,0.7,0,0,0,0.59,0.38,0,0.51,0.72,0.98,0,0.4,0,0.85,0.74,0.95,Low Control,0.15
