angry;disgust;scared;happy;sad;surprised;neutral
12.04;1.7;24.43;3.18;3.93;3.48;51.24
12.6;2.1;26.0;3.88;4.24;3.16;48.02
9.39;2.26;23.61;3.56;4.31;4.24;52.65
12.5;2.05;25.98;4.73;4.27;4.14;46.33
12.15;1.82;24.46;4.62;4.79;5.22;46.94
9.54;1.54;23.7;4.77;5.3;4.18;50.97
10.89;0.93;27.7;3.25;5.74;3.64;47.85
9.52;1.59;26.26;2.83;5.16;4.43;50.21
13.79;2.51;19.64;4.17;4.52;4.77;50.6
8.48;1.0;22.62;3.25;4.81;4.61;55.23
9.62;1.04;23.48;2.33;4.32;4.57;54.63
13.27;1.85;28.61;2.5;8.96;3.01;41.81
12.45;1.54;28.97;3.08;8.55;2.55;42.86
16.05;1.68;33.65;3.38;7.36;3.06;34.83
11.51;1.55;20.32;13.39;3.21;2.83;47.2
13.62;1.94;23.77;5.25;3.77;3.03;48.62
10.96;1.95;24.73;7.99;3.3;3.26;47.82
13.18;2.0;21.04;9.62;3.03;3.01;48.11
16.65;3.2;31.72;7.02;3.71;3.55;34.14
15.26;3.2;31.13;3.62;3.77;3.57;39.45
20.52;4.04;29.3;4.81;3.09;3.87;34.38
13.22;1.15;13.14;18.72;2.27;3.68;47.81
13.48;2.21;18.39;12.44;2.71;3.42;47.35
12.69;0.96;14.69;19.74;2.0;3.39;46.53
10.34;1.77;13.74;17.75;2.87;2.86;50.67
10.03;1.93;16.3;14.6;2.98;3.0;51.17
8.79;2.62;15.29;17.08;2.24;2.41;51.57
8.92;2.17;14.51;17.15;1.92;2.47;52.86
10.61;1.34;14.3;16.38;1.66;3.16;52.55
9.09;1.59;13.55;12.2;2.1;3.1;58.38
9.79;1.46;13.23;14.86;2.03;2.42;56.19
9.96;1.36;12.74;14.91;3.16;2.59;55.28
14.54;1.8;16.41;14.1;2.77;2.76;47.62
12.14;2.5;22.22;8.15;3.65;3.13;48.21
11.72;1.28;13.83;16.12;2.44;3.14;51.46
10.84;1.46;14.83;18.1;3.18;2.83;48.76
11.7;1.53;16.43;15.27;2.79;3.04;49.24
