angry;disgust;scared;happy;sad;surprised;neutral
9.53;0.71;23.78;0.1;21.71;0.48;43.68
9.13;0.4;20.61;0.08;21.08;0.31;48.39
6.0;0.49;14.63;0.13;12.92;0.44;65.39
9.67;0.65;17.52;0.15;13.95;0.38;57.68
7.05;0.76;17.61;0.12;13.95;0.59;59.91
8.19;0.45;15.12;0.12;12.54;0.2;63.36
9.61;0.7;21.56;0.15;18.18;0.66;49.13
9.52;0.47;20.56;0.13;13.95;0.37;55.0
7.91;0.54;18.94;0.14;14.1;0.73;57.64
9.28;0.84;14.62;0.17;12.9;0.53;61.66
9.96;0.47;18.49;0.13;16.25;0.53;54.17
9.62;0.81;13.41;0.13;21.32;0.2;54.52
13.68;0.61;20.21;0.1;16.65;0.46;48.3
7.78;1.01;12.87;0.26;14.71;0.24;63.12
9.49;0.34;17.39;0.18;13.47;0.43;58.7
7.15;0.6;12.23;0.2;9.45;0.4;69.98
8.94;0.22;18.67;0.11;16.53;0.41;55.13
9.41;0.36;23.4;0.25;15.39;0.7;50.5
9.09;0.6;16.83;0.46;15.19;0.29;57.54
13.68;0.62;12.12;0.89;26.62;0.14;45.93
9.07;0.53;15.46;0.37;26.55;0.34;47.68
8.1;0.36;17.43;0.14;27.77;0.22;45.97
9.34;0.49;16.47;0.13;14.81;0.27;58.49
9.26;0.58;24.6;0.18;16.78;0.75;47.85
13.85;0.51;27.59;0.08;20.19;0.38;37.39
11.2;0.66;15.91;0.11;15.06;0.32;56.76
17.2;0.82;24.13;0.11;16.17;0.47;41.1
8.43;0.38;18.17;0.15;11.28;0.45;61.15
10.35;0.8;18.8;0.09;17.31;0.32;52.33
9.39;0.71;21.04;0.09;16.14;0.46;52.17
8.86;0.45;27.96;0.07;16.46;0.57;45.62
8.19;0.49;24.55;0.08;16.16;0.42;50.12
8.78;0.35;21.64;0.09;16.82;0.29;52.03
8.76;0.4;22.53;0.09;18.06;0.39;49.76
8.61;0.56;17.54;0.19;16.56;0.41;56.13
12.92;0.17;10.54;0.82;32.59;0.11;42.85
6.79;0.33;9.31;1.27;24.5;0.12;57.68
7.74;0.35;17.55;0.17;27.92;0.13;46.13
8.42;0.67;14.58;0.44;22.24;0.29;53.37
11.46;0.3;22.17;0.19;25.18;0.33;40.38
11.33;0.41;17.04;0.21;20.6;0.36;50.06
10.1;0.61;19.43;0.19;23.37;0.36;45.95
8.74;0.66;20.27;0.2;19.67;0.35;50.1
8.43;0.47;18.19;0.11;26.35;0.33;46.12
7.01;0.28;14.36;0.22;15.24;0.5;62.39
8.14;0.55;14.29;0.1;23.25;0.29;53.38
8.62;0.56;26.05;0.25;19.31;0.48;44.73
11.63;0.82;16.15;0.11;24.48;0.4;46.41
8.76;0.93;21.35;0.21;20.27;0.38;48.09
7.44;0.81;15.95;0.31;15.82;0.39;59.29
7.34;1.34;20.36;0.24;18.78;0.49;51.45
8.89;1.5;15.73;0.16;16.1;0.64;56.98
9.83;0.62;9.26;0.4;24.7;0.1;55.1
11.23;0.5;9.65;0.54;26.59;0.13;51.37
8.69;0.56;12.77;0.47;26.78;0.15;50.59
5.77;0.36;17.13;0.39;26.57;0.22;49.56
9.39;0.8;17.33;0.22;20.08;0.31;51.87
7.8;0.73;19.55;0.36;17.32;0.42;53.82
7.38;0.28;12.33;0.1;19.15;0.27;60.5
6.43;0.33;18.2;0.35;15.71;0.53;58.44
6.77;0.54;17.63;0.43;13.67;0.56;60.41
6.3;0.59;12.94;0.41;12.86;0.36;66.54
11.14;1.13;17.38;0.25;18.32;0.46;51.32
7.48;0.45;12.35;0.12;16.5;0.26;62.84
9.71;0.73;14.83;0.3;13.48;0.48;60.47
12.93;0.87;18.13;0.1;22.54;0.47;44.96
9.55;0.7;17.59;0.28;19.95;0.33;51.6
11.83;0.57;22.55;0.05;24.43;0.28;40.29
10.03;0.5;14.97;0.11;21.9;0.35;52.13
8.4;0.73;19.97;0.17;17.05;0.42;53.26
10.02;1.03;18.65;0.13;17.13;0.5;52.54
10.68;0.54;14.88;0.09;20.14;0.61;53.06
11.33;0.57;17.6;0.11;21.14;0.62;48.63
10.26;0.73;18.03;0.13;19.61;0.54;50.7
9.39;0.6;17.0;0.19;14.35;0.84;57.63
8.24;0.56;19.84;0.17;19.53;0.91;50.75
6.94;0.36;14.95;0.11;18.59;0.21;58.84
7.18;0.53;22.66;0.15;20.85;0.49;48.14
7.18;0.39;16.71;0.12;18.43;0.65;56.52
7.29;0.39;23.59;0.2;18.29;0.72;49.52
8.21;0.45;27.62;0.12;21.0;0.64;41.95
7.93;0.5;20.45;0.19;21.97;0.56;48.4
